avg_active_span_days,avg_interest,age,avg_paym_span_hrs,interest,avg_loanamount,max_loannumber,interest_interval_3000,loanamount,age_interval_36-40,good_bad_flag
26.0,3000.0,50.0,1.0,3000.0,10000.0,1.0,1,10000.0,0,0
21.0,2250.0,37.0,11.0,3000.0,10000.0,2.0,1,10000.0,1,1
17.6,3000.0,45.0,11.0,4500.0,12000.0,5.0,0,20000.0,0,1
30.0,3000.0,28.0,21.0,3000.0,10000.0,1.0,1,10000.0,0,0
29.0,1500.0,48.0,20.0,3000.0,10000.0,1.0,1,10000.0,0,1
19.0,1500.0,30.0,19.0,3000.0,10000.0,1.0,1,10000.0,0,1
46.0,3000.0,32.0,8.0,1500.0,10000.0,1.0,0,10000.0,0,0
29.5,3000.0,36.0,14.5,3000.0,10000.0,2.0,1,10000.0,1,1
29.375,3000.0,29.0,14.625,3000.0,10000.0,8.0,1,10000.0,0,1
28.5,3000.0,40.0,9.0,3375.0,10000.0,2.0,0,15000.0,1,1
17.181818181818183,1531.8181818181818,35.0,12.818181818181818,2250.0,10909.09090909091,11.0,0,20000.0,0,0
22.0,3000.0,47.0,11.0,3000.0,10000.0,1.0,1,10000.0,0,1
18.5,1750.0,36.0,14.75,1500.0,10000.0,4.0,0,10000.0,1,1
30.0,3000.0,44.0,21.0,3000.0,10000.0,1.0,1,10000.0,0,0
12.0,3000.0,28.0,8.0,3000.0,10000.0,1.0,1,10000.0,0,1
23.0,1500.0,58.0,19.0,1500.0,10000.0,1.0,0,10000.0,0,0
29.0,3000.0,39.0,11.0,3000.0,10000.0,1.0,1,10000.0,1,1
28.0,3000.0,45.0,18.0,3000.0,10000.0,1.0,1,10000.0,0,1
19.25,2062.5,33.0,14.5,4500.0,10000.0,4.0,0,20000.0,0,1
29.0,3000.0,38.0,19.0,3000.0,10000.0,1.0,1,10000.0,1,1
24.0,3000.0,44.0,22.0,3000.0,10000.0,1.0,1,10000.0,0,1
10.75,1406.25,34.0,7.75,4500.0,10000.0,4.0,0,20000.0,0,1
23.5,3000.0,40.0,13.25,4500.0,12500.0,4.0,0,20000.0,1,1
40.0,3000.0,37.0,17.0,3000.0,10000.0,1.0,1,10000.0,1,0
24.8,3300.0,40.0,13.2,1125.0,14000.0,5.0,0,10000.0,1,1
8.0,1500.0,36.0,17.5,1500.0,10000.0,2.0,0,10000.0,1,1
28.142857142857142,3657.142857142857,44.0,12.285714285714286,4500.0,17142.85714285714,7.0,0,30000.0,0,0
29.33333333333333,3000.0,33.0,1.3333333333333333,4500.0,10000.0,3.0,0,20000.0,0,0
28.125,3587.5,41.0,13.5,2500.0,25000.0,9.0,0,50000.0,0,1
32.7,3890.0,33.0,13.3,1500.0,20000.0,10.0,0,15000.0,0,1
27.5,2625.0,29.0,13.0,4500.0,10000.0,4.0,0,20000.0,0,1
26.2,3835.0,32.0,12.8,2000.0,27500.0,10.0,0,20000.0,0,1
28.5,3840.0,34.0,11.9,2500.0,27000.0,10.0,0,50000.0,0,0
27.0,3000.0,37.0,10.0,3000.0,10000.0,1.0,1,10000.0,1,1
41.0,2500.0,33.0,9.666666666666666,3000.0,10000.0,3.0,1,10000.0,0,1
21.666666666666668,2500.0,46.0,7.666666666666667,3375.0,10000.0,3.0,0,15000.0,0,1
16.5,2625.0,36.0,13.75,4500.0,12500.0,4.0,0,20000.0,1,1
7.0,1500.0,33.0,13.0,1500.0,10000.0,1.0,0,10000.0,0,1
19.5,2062.5,30.0,16.25,4500.0,12500.0,4.0,0,20000.0,0,0
29.666666666666668,3000.0,35.0,16.666666666666668,3000.0,10000.0,3.0,1,10000.0,0,1
14.5,1500.0,40.0,13.0,1500.0,10000.0,2.0,0,10000.0,1,0
28.0,3375.0,41.0,12.5,4500.0,12500.0,4.0,0,20000.0,0,0
21.5,1500.0,40.0,14.5,1500.0,10000.0,2.0,0,10000.0,1,0
24.142857142857142,4200.0,32.0,14.428571428571429,8000.0,17142.85714285714,8.0,0,40000.0,0,0
8.0,1500.0,43.0,9.0,1500.0,10000.0,1.0,0,10000.0,0,0
22.4,3450.0,43.0,20.2,4500.0,20000.0,5.0,0,30000.0,0,1
27.5,3000.0,33.0,11.0,3000.0,10000.0,2.0,1,10000.0,0,1
17.5,3441.6666666666665,48.0,12.666666666666666,4000.0,26666.666666666668,12.0,0,40000.0,0,1
28.0,3375.0,37.0,10.75,4500.0,12500.0,4.0,0,20000.0,1,1
26.0,3000.0,33.0,15.0,3000.0,10000.0,1.0,1,10000.0,0,0
28.5,3250.0,35.0,12.5,4500.0,11666.666666666666,6.0,0,20000.0,0,1
23.5,3000.0,33.0,8.5,3000.0,10000.0,2.0,1,10000.0,0,1
22.0,3000.0,44.0,14.0,3000.0,10000.0,1.0,1,10000.0,0,1
25.33333333333333,3000.0,39.0,14.0,4500.0,10000.0,3.0,0,20000.0,1,1
23.142857142857142,3171.428571428572,27.0,12.857142857142858,4500.0,17142.85714285714,7.0,0,30000.0,0,1
12.4,2250.0,47.0,13.4,4500.0,14000.0,5.0,0,20000.0,0,1
27.75,3375.0,38.0,10.75,4500.0,12500.0,4.0,0,20000.0,1,1
20.0,2847.222222222222,55.0,13.333333333333334,4500.0,17222.222222222223,9.0,0,30000.0,0,1
58.0,3000.0,35.0,14.0,3000.0,10000.0,1.0,1,10000.0,0,0
35.0,3000.0,28.0,14.0,3000.0,10000.0,1.0,1,10000.0,0,0
22.0,3000.0,32.0,10.666666666666666,4500.0,10000.0,6.0,0,20000.0,0,1
10.0,3000.0,37.0,14.0,3000.0,10000.0,1.0,1,10000.0,1,0
20.666666666666668,3500.0,34.0,11.666666666666666,9000.0,13333.333333333334,3.0,0,30000.0,0,1
12.5,1500.0,36.0,11.5,1500.0,10000.0,2.0,0,10000.0,1,1
26.375,3775.0,30.0,15.875,4000.0,18750.0,8.0,0,40000.0,0,1
25.285714285714285,3457.1428571428573,40.0,15.571428571428571,8000.0,17857.14285714286,7.0,0,40000.0,1,1
19.75,2687.5,31.0,13.75,4500.0,17500.0,5.0,0,30000.0,0,1
25.5,3150.0,33.0,10.5,3750.0,16666.666666666668,6.0,0,25000.0,0,0
9.0,1500.0,157000.0,7.0,1500.0,10000.0,1.0,0,10000.0,0,1
25.4,3460.0,35.0,6.8,4500.0,16000.0,5.0,0,30000.0,0,1
34.0,3000.0,48.0,19.0,3000.0,10000.0,1.0,1,10000.0,0,1
30.0,3000.0,35.0,5.0,1500.0,10000.0,1.0,0,10000.0,0,1
29.0,3000.0,51.0,13.5,3000.0,10000.0,2.0,1,10000.0,0,1
16.0,1500.0,39.0,14.0,3000.0,10000.0,1.0,1,10000.0,1,1
28.5,3000.0,38.0,12.0,3000.0,10000.0,2.0,1,10000.0,1,0
29.0,3000.0,46.0,10.0,3000.0,10000.0,1.0,1,10000.0,0,1
19.5,2250.0,29.0,19.0,1500.0,10000.0,2.0,0,10000.0,0,1
16.0,1500.0,43.0,4.0,1500.0,10000.0,2.0,0,10000.0,0,1
6.333333333333333,1500.0,38.0,14.666666666666666,1125.0,10000.0,3.0,0,10000.0,1,1
21.5,3133.333333333333,29.0,15.833333333333334,4500.0,15000.0,6.0,0,30000.0,0,1
28.666666666666668,2500.0,40.0,15.333333333333334,3000.0,10000.0,3.0,1,10000.0,1,1
18.0,2742.8571428571427,41.0,13.714285714285714,9000.0,17142.85714285714,7.0,0,30000.0,0,1
25.5,3000.0,30.0,14.0,3000.0,10000.0,2.0,1,10000.0,0,1
28.0,2675.0,37.0,8.25,9000.0,11250.0,4.0,0,30000.0,1,0
13.0,1500.0,31.0,15.0,2250.0,10000.0,3.0,0,20000.0,0,1
29.33333333333333,3633.3333333333335,35.0,12.5,9000.0,15000.0,6.0,0,30000.0,0,0
28.0,3000.0,32.0,20.0,3000.0,10000.0,1.0,1,10000.0,0,1
25.142857142857142,3314.285714285714,33.0,15.428571428571429,4500.0,12857.142857142857,7.0,0,20000.0,0,1
14.5,1500.0,38.0,7.0,1500.0,10000.0,2.0,0,10000.0,1,1
57.0,3000.0,34.0,19.0,3000.0,10000.0,1.0,1,10000.0,0,0
25.875,4050.0,37.0,14.0,8000.0,20000.0,8.0,0,40000.0,1,0
19.25,2762.5,40.0,13.0,4500.0,21250.0,8.0,0,30000.0,1,1
27.0,3000.0,33.0,11.5,4500.0,10000.0,2.0,0,20000.0,0,1
28.0,3000.0,36.0,16.5,3000.0,10000.0,2.0,1,10000.0,1,1
5.0,1593.75,42.0,12.5,4500.0,12500.0,4.0,0,20000.0,0,1
12.125,2156.25,31.0,13.5,4500.0,17500.0,8.0,0,30000.0,0,1
25.181818181818183,3086.3636363636365,42.0,15.545454545454543,4500.0,21363.636363636364,11.0,0,30000.0,0,1
18.6,3500.0,42.0,14.0,4500.0,14000.0,5.0,0,30000.0,0,0
12.0,1500.0,38.0,3.0,1500.0,10000.0,1.0,0,10000.0,1,1
36.0,1500.0,31.0,13.0,3000.0,10000.0,1.0,1,10000.0,0,0
30.0,3000.0,45.0,18.0,3000.0,10000.0,1.0,1,10000.0,0,1
14.0,1500.0,41.0,4.0,1500.0,10000.0,1.0,0,10000.0,0,0
26.0,3594.4444444444443,47.0,11.0,8000.0,20000.0,10.0,0,40000.0,0,1
28.5,3000.0,42.0,9.5,3000.0,10000.0,2.0,1,10000.0,0,1
25.75,3000.0,43.0,8.75,4500.0,12500.0,4.0,0,20000.0,0,1
28.666666666666668,2500.0,35.0,17.0,3000.0,10000.0,3.0,1,10000.0,0,0
16.5,2250.0,41.0,15.25,4500.0,12500.0,4.0,0,20000.0,0,0
41.5,3000.0,37.0,12.5,1500.0,10000.0,2.0,0,10000.0,1,0
18.166666666666668,2883.333333333333,43.0,13.666666666666666,4500.0,15000.0,6.0,0,30000.0,0,1
14.5,1500.0,28.0,18.5,1500.0,10000.0,2.0,0,10000.0,0,1
20.11111111111111,2622.222222222222,32.0,14.0,1687.5,20000.0,9.0,0,15000.0,0,1
28.6,3600.0,49.0,9.0,4500.0,14000.0,5.0,0,20000.0,0,1
22.444444444444443,2888.8888888888887,39.0,11.666666666666666,4000.0,17777.777777777777,9.0,0,40000.0,1,1
44.0,3000.0,39.0,7.0,3000.0,10000.0,1.0,1,10000.0,1,0
15.0,1500.0,32.0,8.0,3000.0,10000.0,1.0,1,10000.0,0,1
17.25,2843.75,42.0,15.75,4000.0,20000.0,8.0,0,40000.0,0,1
26.166666666666668,3383.333333333333,38.0,10.333333333333334,9000.0,15000.0,6.0,0,30000.0,1,1
20.666666666666668,2000.0,47.0,9.0,2250.0,10000.0,3.0,0,20000.0,0,1
21.5,2250.0,39.0,18.5,3000.0,10000.0,2.0,1,10000.0,1,1
10.4,2625.0,28.0,10.4,4500.0,16000.0,5.0,0,30000.0,0,1
16.666666666666668,3000.0,36.0,17.333333333333332,1500.0,10000.0,3.0,0,10000.0,1,1
12.0,1500.0,37.0,1.0,1500.0,10000.0,1.0,0,10000.0,1,1
28.0,3000.0,34.0,13.0,3000.0,10000.0,1.0,1,10000.0,0,0
20.142857142857142,2414.285714285714,47.0,14.571428571428571,4500.0,12857.142857142857,7.0,0,20000.0,0,0
24.0,3000.0,39.0,18.0,1500.0,10000.0,1.0,0,10000.0,1,1
5.0,1593.75,42.0,12.5,4500.0,12500.0,4.0,0,20000.0,0,1
27.0,3000.0,38.0,9.0,3000.0,10000.0,1.0,1,10000.0,1,1
22.6,3705.0,30.0,15.3,2000.0,22000.0,10.0,0,20000.0,0,1
26.0,3000.0,40.0,14.0,3000.0,10000.0,1.0,1,10000.0,1,1
17.0,1500.0,30.0,14.0,2250.0,10000.0,2.0,0,20000.0,0,0
21.545454545454547,4436.363636363636,38.0,10.909090909090908,4000.0,25454.545454545456,11.0,0,40000.0,1,0
19.142857142857142,2642.8571428571427,39.0,12.428571428571429,4500.0,17142.85714285714,8.0,0,30000.0,1,1
5.0,1593.75,42.0,12.5,4500.0,12500.0,4.0,0,20000.0,0,1
19.5,1621.875,43.0,13.375,750.0,10750.0,8.0,0,10000.0,0,1
12.4,2250.0,47.0,13.4,4500.0,14000.0,5.0,0,20000.0,0,1
13.0,1500.0,35.0,15.0,3000.0,10000.0,1.0,1,10000.0,0,1
18.8,1500.0,32.0,15.4,1500.0,10000.0,5.0,0,10000.0,0,1
13.2,1575.0,30.0,14.2,4500.0,12000.0,5.0,0,20000.0,0,1
20.5,2000.0,35.0,11.0,3000.0,10000.0,2.0,1,10000.0,0,1
24.5,3000.0,51.0,17.0,3000.0,10000.0,2.0,1,10000.0,0,1
27.0,3000.0,40.0,8.0,3000.0,10000.0,1.0,1,10000.0,1,1
34.5,4697.5,36.0,13.7,8000.0,21500.0,11.0,0,40000.0,1,1
21.25,1875.0,39.0,10.5,2250.0,10000.0,4.0,0,10000.0,1,1
12.4,2250.0,47.0,13.4,4500.0,14000.0,5.0,0,20000.0,0,1
14.0,1500.0,34.0,18.0,1500.0,10000.0,1.0,0,10000.0,0,1
22.0,3228.5714285714284,41.0,11.571428571428571,4500.0,17142.85714285714,7.0,0,30000.0,0,1
35.8,4950.0,52.0,16.2,9000.0,22000.0,10.0,0,30000.0,0,1
11.4,1650.0,157000.0,15.8,4500.0,10000.0,5.0,0,20000.0,0,1
14.0,1500.0,50.0,13.0,1500.0,10000.0,1.0,0,10000.0,0,1
19.666666666666668,2500.0,35.0,11.666666666666666,4500.0,10000.0,3.0,0,20000.0,0,0
43.0,3000.0,32.0,16.0,3000.0,10000.0,1.0,1,10000.0,0,0
19.666666666666668,2000.0,48.0,13.0,4500.0,10000.0,3.0,0,20000.0,0,1
23.5,3000.0,37.0,18.0,3000.0,10000.0,2.0,1,10000.0,1,1
4.923076923076923,2723.076923076923,38.0,10.692307692307692,3750.0,20769.23076923077,13.0,0,25000.0,1,0
21.0,1500.0,48.0,18.0,1500.0,10000.0,1.0,0,10000.0,0,1
22.666666666666668,3133.333333333333,37.0,13.666666666666666,4500.0,15000.0,6.0,0,30000.0,1,1
26.0,3000.0,29.0,12.0,3000.0,10000.0,1.0,1,10000.0,0,1
6.4,2250.0,34.0,11.8,9000.0,14000.0,5.0,0,30000.0,0,1
14.0,1500.0,34.0,5.8,2250.0,10000.0,6.0,0,20000.0,0,1
30.125,4237.5,42.0,12.125,9000.0,18750.0,8.0,0,30000.0,0,0
29.0,3000.0,37.0,14.0,3000.0,10000.0,1.0,1,10000.0,1,0
25.33333333333333,2250.0,29.0,12.5,3000.0,10000.0,6.0,1,10000.0,0,0
24.5,3250.0,42.0,14.666666666666666,4500.0,11666.666666666666,6.0,0,20000.0,0,1
14.0,1500.0,38.0,10.0,1500.0,10000.0,1.0,0,10000.0,1,1
30.928571428571427,3453.5714285714284,53.0,10.785714285714286,4500.0,17714.285714285714,14.0,0,30000.0,0,1
9.0,1500.0,45.0,23.0,1500.0,10000.0,1.0,0,10000.0,0,1
28.615384615384617,4292.307692307692,42.0,8.0,4000.0,26923.07692307692,13.0,0,40000.0,0,1
0.0,3000.0,37.0,9.0,3000.0,10000.0,1.0,1,10000.0,1,1
22.63636363636364,3486.3636363636365,39.0,12.636363636363637,4000.0,27272.727272727272,11.0,0,40000.0,1,1
3.0,3000.0,39.0,9.0,3000.0,10000.0,1.0,1,10000.0,1,0
29.2,3760.0,37.0,14.0,9000.0,16000.0,5.0,0,30000.0,1,1
28.0,3600.0,37.0,16.6,4500.0,14000.0,5.0,0,20000.0,1,1
29.142857142857142,3657.142857142857,27.0,6.428571428571429,4500.0,17142.85714285714,7.0,0,30000.0,0,1
12.0,1500.0,32.0,17.0,3000.0,10000.0,1.0,1,10000.0,0,1
31.727272727272727,4136.363636363636,40.0,11.363636363636363,4500.0,24545.454545454544,11.0,0,30000.0,1,1
25.642857142857142,3775.0,44.0,11.928571428571429,2500.0,26785.714285714286,14.0,0,50000.0,0,1
28.0,3000.0,48.0,17.0,4500.0,10000.0,2.0,0,20000.0,0,1
13.6,3000.0,31.0,11.8,4500.0,14000.0,5.0,0,30000.0,0,1
27.071428571428573,5133.928571428572,33.0,12.785714285714286,2500.0,29642.85714285714,14.0,0,50000.0,0,1
11.4,1800.0,33.0,13.8,3750.0,14000.0,5.0,0,25000.0,0,0
23.75,3375.0,45.0,11.25,3000.0,12500.0,4.0,1,10000.0,0,1
6.0,1500.0,42.0,13.5,1500.0,10000.0,2.0,0,10000.0,0,1
28.666666666666668,3000.0,38.0,13.333333333333334,3375.0,10000.0,3.0,0,15000.0,1,1
29.0,3000.0,39.0,10.0,3000.0,10000.0,1.0,1,10000.0,1,1
13.142857142857142,1332.142857142857,53.0,15.714285714285714,1125.0,10000.0,7.0,0,10000.0,0,1
21.666666666666668,3397.222222222222,29.0,16.444444444444443,2500.0,24444.444444444445,9.0,0,25000.0,0,1
12.333333333333334,1500.0,46.0,6.0,4500.0,10000.0,3.0,0,20000.0,0,1
26.0,3000.0,33.0,12.0,3000.0,10000.0,1.0,1,10000.0,0,1
31.0,1500.0,34.0,16.5,2250.0,10000.0,2.0,0,20000.0,0,1
28.0,3000.0,38.0,10.0,3000.0,10000.0,2.0,1,10000.0,1,1
29.125,3562.5,31.0,13.75,3000.0,17500.0,8.0,1,20000.0,0,1
25.785714285714285,3121.428571428572,45.0,14.142857142857142,3000.0,17000.0,14.0,1,20000.0,0,1
22.0,1500.0,33.0,20.0,1500.0,10000.0,1.0,0,10000.0,0,0
22.0,2500.0,48.0,14.0,3000.0,13333.333333333334,3.0,1,10000.0,0,0
2.0,1500.0,29.0,10.0,1500.0,10000.0,1.0,0,10000.0,0,1
28.0,3000.0,40.0,21.0,3000.0,10000.0,1.0,1,10000.0,1,1
32.0,3000.0,39.0,20.0,3000.0,10000.0,1.0,1,10000.0,1,1
10.8,1570.0,37.0,11.4,1687.5,12000.0,5.0,0,15000.0,1,1
15.0,1500.0,30.0,4.0,1500.0,10000.0,1.0,0,10000.0,0,1
18.88888888888889,1994.4444444444443,28.0,12.444444444444445,4500.0,12222.222222222224,10.0,0,30000.0,0,1
13.0,1650.0,34.0,13.8,3000.0,12000.0,5.0,1,10000.0,0,1
21.4,3830.0,54.0,10.0,4000.0,24000.0,10.0,0,40000.0,0,1
25.875,3543.75,34.0,6.375,3000.0,22500.0,8.0,1,30000.0,0,1
24.0,3000.0,41.0,11.0,3000.0,10000.0,1.0,1,10000.0,0,1
24.0,2333.333333333333,42.0,17.0,4500.0,10000.0,3.0,0,20000.0,0,1
28.0,3000.0,33.0,14.0,3000.0,10000.0,1.0,1,10000.0,0,1
32.0,3000.0,38.0,21.0,1500.0,10000.0,1.0,0,10000.0,1,0
24.0,1500.0,35.0,23.0,1500.0,10000.0,1.0,0,10000.0,0,1
15.0,1500.0,36.0,10.0,3000.0,10000.0,1.0,1,10000.0,1,1
13.0,1500.0,42.0,18.666666666666668,4500.0,10000.0,3.0,0,20000.0,0,0
4.0,1500.0,47.0,7.0,3000.0,10000.0,1.0,1,10000.0,0,1
30.0,3000.0,44.0,21.0,3000.0,10000.0,1.0,1,10000.0,0,0
28.0,2500.0,54.0,13.666666666666666,3000.0,10000.0,3.0,1,10000.0,0,1
22.5,3000.0,44.0,13.0,3000.0,10000.0,2.0,1,10000.0,0,1
30.363636363636363,3459.090909090909,39.0,9.727272727272728,3000.0,16000.0,11.0,1,20000.0,1,1
25.571428571428573,3535.714285714286,44.0,19.142857142857142,4000.0,21428.571428571428,7.0,0,40000.0,0,1
22.8,4195.0,33.0,16.3,4000.0,27000.0,10.0,0,40000.0,0,1
15.75,2625.0,31.0,11.0,4500.0,12500.0,4.0,0,20000.0,0,1
16.0,1500.0,44.0,18.0,1500.0,10000.0,1.0,0,10000.0,0,0
22.33333333333333,3000.0,53.0,13.0,4500.0,10000.0,3.0,0,20000.0,0,1
26.5625,3959.375,52.0,10.8125,4000.0,27500.0,16.0,0,40000.0,0,1
24.666666666666668,3065.277777777778,38.0,12.444444444444445,3000.0,18333.33333333333,9.0,1,10000.0,1,1
29.0,3000.0,40.0,2.0,3000.0,10000.0,1.0,1,10000.0,1,1
29.75,3093.75,36.0,14.5,4500.0,11250.0,4.0,0,20000.0,1,1
28.666666666666668,2500.0,33.0,5.333333333333333,1500.0,10000.0,3.0,0,10000.0,0,1
10.333333333333334,1750.0,32.0,11.0,4500.0,13333.333333333334,6.0,0,30000.0,0,0
28.63636363636364,3904.545454545456,39.0,11.909090909090908,4000.0,24090.90909090909,11.0,0,40000.0,1,1
30.0,3000.0,44.0,21.0,3000.0,10000.0,1.0,1,10000.0,0,0
16.0,1500.0,42.0,13.0,1500.0,10000.0,2.0,0,10000.0,0,1
13.0,3000.0,39.0,4.0,3000.0,10000.0,1.0,1,10000.0,1,1
17.0,2250.0,38.0,15.0,3000.0,10000.0,2.0,1,10000.0,1,1
23.27272727272728,3736.363636363637,42.0,16.0,4000.0,22272.727272727272,11.0,0,40000.0,0,1
26.8,3300.0,38.0,10.4,4500.0,14000.0,5.0,0,20000.0,1,1
4.0,3000.0,28.0,8.0,1500.0,10000.0,1.0,0,10000.0,0,1
29.22222222222222,4641.666666666667,28.0,11.88888888888889,8000.0,23888.88888888889,9.0,0,40000.0,0,0
52.0,3000.0,157000.0,18.0,1500.0,10000.0,1.0,0,10000.0,0,1
14.5,1500.0,33.0,17.5,1500.0,10000.0,2.0,0,10000.0,0,1
29.75,3093.75,38.0,13.75,2250.0,11250.0,4.0,0,20000.0,1,1
26.416666666666668,4150.0,37.0,13.416666666666666,4000.0,26250.0,12.0,0,40000.0,1,0
12.0,3000.0,34.0,11.0,3000.0,10000.0,1.0,1,10000.0,0,1
15.0,1500.0,36.0,4.0,1500.0,10000.0,1.0,0,10000.0,1,1
28.714285714285715,3228.5714285714284,36.0,7.857142857142857,4500.0,14285.714285714286,7.0,0,20000.0,1,0
13.0,1687.5,27.0,10.0,2250.0,12500.0,4.0,0,20000.0,0,1
30.0,3000.0,31.0,14.5,3000.0,10000.0,2.0,1,10000.0,0,1
16.0,1500.0,28.0,11.0,1500.0,10000.0,3.0,0,10000.0,0,1
17.0,2550.0,30.0,14.4,4500.0,14000.0,5.0,0,30000.0,0,1
12.0,3000.0,35.0,13.0,3000.0,10000.0,1.0,1,10000.0,0,1
11.0,1500.0,34.0,17.5,1500.0,10000.0,2.0,0,10000.0,0,1
37.5,3000.0,50.0,19.5,3000.0,10000.0,2.0,1,10000.0,0,0
26.0,3600.0,37.0,13.2,4500.0,14000.0,5.0,0,20000.0,1,0
28.0,3000.0,38.0,12.0,3000.0,10000.0,1.0,1,10000.0,1,0
15.0,1500.0,42.0,9.0,3000.0,10000.0,1.0,1,10000.0,0,1
26.0,1500.0,47.0,13.0,1500.0,10000.0,1.0,0,10000.0,0,0
14.0,1500.0,39.0,2.0,3000.0,10000.0,1.0,1,10000.0,1,1
21.0,3000.0,34.0,14.0,3000.0,10000.0,1.0,1,10000.0,0,1
23.0,3000.0,47.0,16.0,3000.0,10000.0,2.0,1,10000.0,0,1
28.5,3000.0,42.0,12.5,3000.0,10000.0,2.0,1,10000.0,0,1
30.0,3000.0,44.0,21.0,3000.0,10000.0,1.0,1,10000.0,0,0
32.7,4485.0,39.0,12.8,8000.0,24000.0,10.0,0,40000.0,1,1
15.0,1500.0,37.0,13.0,1500.0,10000.0,1.0,0,10000.0,1,1
21.0,2500.0,44.0,12.333333333333334,4500.0,13333.333333333334,3.0,0,30000.0,0,1
12.0,1500.0,43.0,16.0,3000.0,10000.0,1.0,1,10000.0,0,1
27.0,1500.0,33.0,19.0,1500.0,10000.0,1.0,0,10000.0,0,0
25.0,1781.25,32.0,12.75,1500.0,8000.0,4.0,0,10000.0,0,1
29.0,3000.0,36.0,8.0,2500.0,10000.0,1.0,0,10000.0,1,1
24.55555555555556,3288.8888888888887,36.0,13.444444444444445,4000.0,17777.777777777777,9.0,0,40000.0,1,1
15.0,1500.0,52.0,15.0,3000.0,10000.0,1.0,1,10000.0,0,1
7.0,1500.0,37.0,11.5,1500.0,10000.0,2.0,0,10000.0,1,1
29.33333333333333,3000.0,34.0,10.666666666666666,3000.0,10000.0,3.0,1,10000.0,0,1
24.0,3000.0,47.0,21.0,3000.0,10000.0,1.0,1,10000.0,0,1
17.0,2808.333333333333,43.0,16.583333333333332,4000.0,18333.33333333333,12.0,0,40000.0,0,1
3.0,1500.0,36.0,19.0,1500.0,10000.0,1.0,0,10000.0,1,1
22.5,3000.0,32.0,18.5,3000.0,10000.0,2.0,1,10000.0,0,1
15.0,2250.0,40.0,15.5,1750.0,12500.0,4.0,0,20000.0,1,1
25.0,2750.0,38.0,8.5,4500.0,11666.666666666666,6.0,0,20000.0,1,1
16.0,1500.0,47.0,12.0,3000.0,10000.0,1.0,1,10000.0,0,1
23.375,3043.75,42.0,15.5,4000.0,21250.0,9.0,0,40000.0,0,1
32.333333333333336,4266.666666666667,36.0,5.5,9000.0,18333.33333333333,7.0,0,30000.0,1,0
57.0,3000.0,33.0,9.0,3000.0,10000.0,1.0,1,10000.0,0,1
23.0,3000.0,32.0,17.0,3000.0,10000.0,1.0,1,10000.0,0,0
18.25,2825.0,60.0,8.25,4500.0,17500.0,4.0,0,30000.0,0,1
22.0,3000.0,50.0,14.5,3000.0,10000.0,2.0,1,10000.0,0,1
16.875,2725.0,43.0,10.0,9000.0,16250.0,8.0,0,30000.0,0,0
9.4,1462.5,37.0,14.4,1125.0,11000.0,5.0,0,10000.0,1,1
22.25,2531.25,30.0,13.75,9000.0,11250.0,4.0,0,30000.0,0,1
25.0,3568.75,39.0,11.875,4500.0,18125.0,9.0,0,30000.0,1,1
24.0,3000.0,48.0,18.0,3000.0,10000.0,2.0,1,10000.0,0,0
19.0,2250.0,38.0,13.2,1687.5,10000.0,5.0,0,15000.0,1,1
37.0,3000.0,35.0,15.5,3000.0,10000.0,2.0,1,10000.0,0,1
8.0,1500.0,41.0,14.0,1500.0,10000.0,1.0,0,10000.0,0,1
14.333333333333334,3000.0,44.0,16.666666666666668,4000.0,13333.333333333334,3.0,0,20000.0,0,1
13.727272727272728,2327.2727272727275,32.0,10.818181818181818,1000.0,21363.636363636364,11.0,0,20000.0,0,1
27.25,3375.0,35.0,15.75,4500.0,12500.0,4.0,0,20000.0,0,1
21.0,3000.0,32.0,17.0,3000.0,10000.0,1.0,1,10000.0,0,1
25.33333333333333,2500.0,42.0,14.0,4500.0,10000.0,3.0,0,20000.0,0,1
18.0,2000.0,39.0,7.333333333333333,2250.0,10000.0,3.0,0,20000.0,1,1
26.83333333333333,3183.333333333333,34.0,10.333333333333334,3000.0,15000.0,6.0,1,20000.0,0,1
30.0,3000.0,44.0,21.0,3000.0,10000.0,1.0,1,10000.0,0,0
8.333333333333334,1875.0,40.0,10.833333333333334,4500.0,15000.0,6.0,0,30000.0,1,0
11.0,3000.0,54.0,19.0,3000.0,10000.0,1.0,1,10000.0,0,1
30.0,3000.0,32.0,23.0,1500.0,10000.0,1.0,0,10000.0,0,0
21.125,3387.5,34.0,10.625,4500.0,13750.0,8.0,0,20000.0,0,1
30.0,3000.0,37.0,12.0,3000.0,10000.0,2.0,1,10000.0,1,0
32.0,3000.0,37.0,19.0,3000.0,10000.0,1.0,1,10000.0,1,0
32.0,3000.0,32.0,19.0,3000.0,10000.0,1.0,1,10000.0,0,0
11.333333333333334,2000.0,33.0,16.333333333333332,1125.0,10000.0,3.0,0,10000.0,0,1
39.4,5120.0,37.0,9.0,8000.0,20000.0,6.0,0,40000.0,1,1
25.83333333333333,3883.3333333333335,39.0,15.833333333333334,4500.0,16666.666666666668,6.0,0,30000.0,1,0
17.2,2600.0,44.0,12.4,9000.0,14000.0,5.0,0,30000.0,0,1
25.5,3000.0,48.0,11.25,4500.0,12500.0,4.0,0,20000.0,0,1
27.33333333333333,2833.333333333333,34.0,15.333333333333334,3000.0,10000.0,3.0,1,10000.0,0,1
25.33333333333333,2000.0,35.0,10.0,3000.0,10000.0,3.0,1,10000.0,0,1
