avg_active_span_days,avg_interest,termdays_Other,interest_interval_menos de 3000,max_loannumber,loanamount,age,interest_interval_3000,loannumber_0-4,avg_paym_span_hrs
25.0,2250.0,0,0,3.0,25000.0,50.0,0,1,10.333333333333334
32.333333333333336,3000.0,0,0,6.0,10000.0,46.0,1,0,13.333333333333334
22.0,3000.0,1,1,1.0,10000.0,41.0,0,1,23.0
29.75,3375.0,0,0,4.0,20000.0,46.0,0,0,4.75
27.25,3679.1666666666665,0,0,12.0,40000.0,48.0,0,0,9.833333333333334
27.5,2425.0,0,0,4.0,20000.0,34.0,0,0,9.75
26.8,4250.0,0,0,10.0,40000.0,40.0,0,0,12.5
33.5,2250.0,0,0,2.0,10000.0,33.0,1,1,10.5
33.0,3000.0,0,0,1.0,10000.0,53.0,1,1,4.0
23.666666666666668,2500.0,0,0,3.0,20000.0,33.0,0,1,9.666666666666666
5.0,3000.0,1,1,1.0,10000.0,32.0,0,1,22.0
29.6,3500.0,0,0,5.0,20000.0,37.0,0,0,5.4
31.0,3000.0,0,0,1.0,10000.0,48.0,1,1,14.0
23.11111111111111,3344.4444444444443,0,0,9.0,30000.0,39.0,0,0,16.666666666666668
29.0,2000.0,0,0,2.0,10000.0,47.0,1,1,12.5
25.5,3383.333333333333,0,0,6.0,30000.0,44.0,0,0,12.333333333333334
22.0,3633.3333333333335,1,0,6.0,30000.0,40.0,0,0,16.0
25.0,3157.2916666666665,1,0,12.0,40000.0,29.0,0,0,13.083333333333334
27.0,3300.0,0,0,5.0,20000.0,42.0,0,0,14.8
30.0,1500.0,0,0,1.0,10000.0,28.0,1,1,21.0
21.88888888888889,2211.111111111112,0,1,9.0,10000.0,36.0,0,0,8.666666666666666
29.75,1875.0,1,1,8.0,10000.0,30.0,0,0,13.25
26.818181818181817,3795.4545454545455,0,0,11.0,40000.0,36.0,0,0,9.090909090909092
26.4,2700.0,0,0,5.0,20000.0,37.0,0,0,12.2
41.6,3000.0,0,0,5.0,10000.0,42.0,1,0,13.0
32.0,3000.0,0,0,1.0,10000.0,43.0,1,1,22.0
16.0,2900.0,0,0,5.0,30000.0,42.0,0,0,12.2
10.5,1500.0,1,1,2.0,10000.0,38.0,0,1,9.0
28.1,3760.0,0,0,10.0,30000.0,42.0,0,0,15.6
5.0,1593.75,0,0,4.0,20000.0,42.0,0,0,12.5
26.0,3000.0,0,0,1.0,10000.0,39.0,1,1,4.0
28.0,3542.8571428571427,1,0,7.0,30000.0,54.0,0,0,10.285714285714286
19.2,2100.0,1,1,5.0,10000.0,41.0,0,0,3.2
18.25,1875.0,1,1,4.0,10000.0,35.0,0,0,14.75
32.0,3000.0,0,0,1.0,10000.0,36.0,1,1,12.0
12.0,2958.333333333333,0,0,9.0,30000.0,43.0,0,0,11.0
30.666666666666668,3000.0,0,0,3.0,20000.0,45.0,0,1,10.333333333333334
22.5,3000.0,0,0,2.0,10000.0,32.0,1,1,4.5
31.428571428571427,3328.5714285714284,0,0,7.0,20000.0,47.0,0,0,10.571428571428571
15.0,1500.0,1,1,2.0,20000.0,44.0,0,1,14.0
27.75,4085.4166666666665,0,0,13.0,30000.0,35.0,1,0,12.833333333333334
18.83333333333333,2681.25,0,0,12.0,40000.0,45.0,0,0,10.333333333333334
14.0,1500.0,0,0,1.0,10000.0,40.0,1,1,5.0
25.0,3000.0,0,0,1.0,10000.0,34.0,1,1,22.0
28.0,3000.0,0,0,1.0,10000.0,39.0,1,1,14.0
22.666666666666668,2500.0,0,0,3.0,20000.0,38.0,0,1,10.333333333333334
16.0,1500.0,1,1,1.0,10000.0,45.0,0,1,22.0
30.25,3000.0,0,0,4.0,10000.0,36.0,1,0,11.25
23.0,3000.0,0,0,1.0,10000.0,31.0,1,1,12.0
17.6,2100.0,1,1,5.0,10000.0,42.0,0,0,16.4
20.75,3562.5,0,0,8.0,40000.0,45.0,0,0,18.125
29.33333333333333,3000.0,0,0,3.0,20000.0,39.0,0,1,6.0
19.5,2250.0,0,0,2.0,10000.0,36.0,1,1,13.0
27.0,4916.666666666667,1,0,5.0,40000.0,39.0,0,0,14.666666666666666
32.25,4929.166666666667,0,0,12.0,40000.0,28.0,0,0,12.083333333333334
34.5,3000.0,0,0,2.0,10000.0,29.0,1,1,10.0
21.0,3000.0,0,0,1.0,10000.0,37.0,1,1,12.0
26.0,3000.0,0,0,1.0,10000.0,47.0,1,1,13.0
24.625,3700.0,1,0,8.0,40000.0,43.0,0,0,15.25
29.625,3431.25,0,0,8.0,35000.0,31.0,0,0,11.125
31.625,4175.0,1,0,8.0,40000.0,38.0,0,0,13.375
46.5,2250.0,0,0,3.0,10000.0,40.0,1,1,17.5
30.0,3000.0,1,1,1.0,10000.0,52.0,0,1,19.0
28.0,3000.0,0,0,2.0,10000.0,38.0,1,1,14.5
26.142857142857142,3657.142857142857,0,0,7.0,30000.0,34.0,0,0,12.142857142857142
14.333333333333334,1750.0,1,1,6.0,10000.0,35.0,0,0,12.166666666666666
23.0,1500.0,1,1,3.0,10000.0,39.0,0,1,18.0
12.0,1500.0,0,0,1.0,10000.0,44.0,1,1,7.0
19.875,3404.6875,1,0,9.0,30000.0,38.0,0,0,9.5
23.875,2829.6875,0,0,8.0,30000.0,32.0,0,0,17.375
17.0,2792.8571428571427,0,0,7.0,30000.0,28.0,0,0,14.857142857142858
16.0,3750.0,0,0,4.0,30000.0,34.0,0,0,11.5
23.33333333333333,2500.0,0,0,3.0,20000.0,37.0,0,1,10.0
27.0,3000.0,0,0,2.0,10000.0,38.0,1,1,13.5
19.0,3000.0,0,0,1.0,10000.0,33.0,1,1,13.0
24.77777777777778,3266.6666666666665,0,0,9.0,30000.0,43.0,0,0,10.555555555555555
23.285714285714285,2217.8571428571427,0,0,15.0,40000.0,28.0,0,0,16.142857142857142
13.0,1500.0,0,0,1.0,10000.0,40.0,1,1,14.0
25.0,1500.0,0,0,1.0,10000.0,28.0,1,1,15.0
6.0,2250.0,0,0,2.0,10000.0,43.0,1,1,14.5
16.4,2100.0,0,0,5.0,20000.0,38.0,0,0,10.2
36.75,3000.0,0,0,4.0,15000.0,46.0,0,0,10.25
26.0,3000.0,0,0,2.0,10000.0,43.0,1,1,13.5
33.625,5912.5,1,0,8.0,40000.0,42.0,0,0,13.5
18.22222222222222,1866.6666666666667,1,1,9.0,10000.0,39.0,0,0,15.444444444444445
15.0,1500.0,1,1,1.0,10000.0,31.0,0,1,22.0
30.857142857142858,3999.107142857143,1,0,14.0,50000.0,40.0,0,0,9.857142857142858
18.875,2218.75,0,0,8.0,30000.0,33.0,0,0,16.0
12.6,1560.0,0,1,5.0,10000.0,27.0,0,0,15.6
20.25,2625.0,0,0,4.0,20000.0,37.0,0,0,11.0
25.428571428571427,3757.142857142857,0,0,7.0,30000.0,31.0,0,0,16.142857142857142
31.0,1500.0,1,1,1.0,10000.0,46.0,0,1,15.0
10.0,1500.0,1,1,1.0,10000.0,33.0,0,1,10.0
26.666666666666668,3000.0,0,0,3.0,20000.0,34.0,0,1,14.0
22.5,3562.5,1,0,6.0,30000.0,34.0,0,0,12.833333333333334
31.0,3000.0,0,0,1.0,10000.0,38.0,1,1,8.0
22.5,2250.0,0,0,2.0,10000.0,31.0,1,1,14.0
40.0,3000.0,0,0,1.0,10000.0,42.0,1,1,20.0
17.333333333333332,2558.333333333333,1,1,9.0,20000.0,37.0,0,0,12.666666666666666
15.285714285714286,2367.8571428571427,0,0,7.0,25000.0,41.0,0,0,14.285714285714286
23.0,3000.0,0,0,1.0,10000.0,37.0,1,1,8.0
18.0,1500.0,0,0,1.0,10000.0,46.0,1,1,5.0
21.75,3375.0,0,0,4.0,20000.0,35.0,0,0,13.0
12.0,1500.0,0,0,1.0,10000.0,31.0,1,1,11.0
16.0,1500.0,1,1,1.0,10000.0,37.0,0,1,17.0
16.333333333333332,3000.0,0,0,3.0,20000.0,42.0,0,1,8.333333333333334
22.916666666666668,3400.0,0,0,12.0,40000.0,30.0,0,0,12.5
16.4,2250.0,1,1,5.0,20000.0,42.0,0,0,14.8
15.0,1500.0,0,0,1.0,10000.0,33.0,1,1,13.0
32.0,3000.0,0,0,1.0,10000.0,42.0,1,1,19.0
20.466666666666665,3633.3333333333335,0,1,15.0,50000.0,44.0,0,0,15.0
28.0,3000.0,0,0,1.0,10000.0,43.0,1,1,13.0
15.0,1687.5,1,1,4.0,20000.0,32.0,0,0,17.0
17.666666666666668,3000.0,0,0,3.0,20000.0,27.0,0,1,13.333333333333334
24.33333333333333,3588.8888888888887,0,0,9.0,30000.0,35.0,0,0,16.333333333333332
14.333333333333334,1500.0,0,0,3.0,20000.0,40.0,0,1,11.666666666666666
18.2,3300.0,1,1,5.0,10000.0,33.0,0,0,15.4
14.0,1500.0,0,0,1.0,10000.0,35.0,1,1,5.0
32.111111111111114,5088.888888888889,1,0,9.0,40000.0,29.0,0,0,14.11111111111111
25.0,3000.0,0,0,1.0,10000.0,32.0,1,1,14.0
9.833333333333334,1875.0,0,0,6.0,30000.0,37.0,0,0,15.0
12.4,2250.0,0,0,5.0,20000.0,47.0,0,0,13.4
29.09090909090909,4013.636363636364,0,0,11.0,30000.0,36.0,1,0,10.909090909090908
13.0,1500.0,1,1,1.0,10000.0,37.0,0,1,15.0
11.75,4410.0,1,0,20.0,60000.0,31.0,0,0,12.75
13.666666666666666,1500.0,1,1,3.0,10000.0,43.0,0,1,20.666666666666668
12.375,2437.5,0,0,8.0,30000.0,51.0,0,0,13.0
19.55555555555556,2655.555555555556,0,0,9.0,30000.0,40.0,0,0,9.77777777777778
14.0,1500.0,0,0,1.0,10000.0,43.0,1,1,8.0
21.0,1500.0,1,1,3.0,10000.0,40.0,0,1,7.666666666666667
13.0,1500.0,0,0,1.0,10000.0,39.0,1,1,9.0
34.45454545454545,4381.818181818182,1,0,11.0,40000.0,39.0,0,0,12.636363636363637
11.0,1500.0,1,1,1.0,10000.0,30.0,0,1,11.0
20.166666666666668,2808.333333333333,0,0,12.0,40000.0,35.0,0,0,14.166666666666666
4.0,3000.0,0,0,1.0,10000.0,37.0,1,1,17.0
30.166666666666668,3250.0,0,0,7.0,10000.0,32.0,1,0,13.0
5.0,1500.0,1,1,1.0,10000.0,43.0,0,1,14.0
19.666666666666668,2500.0,0,0,3.0,20000.0,39.0,0,1,15.666666666666666
17.333333333333332,2000.0,0,1,3.0,10000.0,29.0,0,1,10.0
34.166666666666664,4533.333333333333,0,0,6.0,40000.0,38.0,0,0,9.666666666666666
17.75,2062.5,1,1,4.0,20000.0,28.0,0,0,18.25
32.0,3000.0,0,0,1.0,10000.0,41.0,1,1,11.0
13.0,1875.0,1,1,2.0,20000.0,36.0,0,1,16.5
22.0,3000.0,0,0,1.0,10000.0,39.0,1,1,19.0
17.0,3000.0,0,0,1.0,10000.0,33.0,1,1,15.0
13.0,3000.0,1,1,1.0,10000.0,37.0,0,1,12.0
11.333333333333334,1500.0,1,1,3.0,10000.0,36.0,0,1,10.0
31.0,3000.0,0,0,1.0,10000.0,36.0,1,1,14.0
29.625,3787.5,0,0,8.0,25000.0,42.0,0,0,16.875
33.0,3000.0,0,0,1.0,10000.0,46.0,1,1,19.0
31.0,3000.0,0,0,1.0,10000.0,47.0,1,1,7.0
12.4,2250.0,0,0,5.0,20000.0,47.0,0,0,13.4
20.4,3440.0,0,0,10.0,40000.0,39.0,0,0,10.0
29.0,3000.0,1,1,1.0,10000.0,34.0,0,1,15.0
27.0,3000.0,0,0,1.0,10000.0,45.0,1,1,15.0
32.0,3000.0,0,0,1.0,10000.0,39.0,1,1,21.0
15.0,1500.0,0,0,1.0,10000.0,33.0,1,1,13.0
15.0,3000.0,0,0,1.0,10000.0,29.0,1,1,20.0
12.0,2531.25,0,0,8.0,30000.0,37.0,0,0,14.875
26.166666666666668,3750.0,0,0,13.0,40000.0,45.0,0,0,11.25
3.0,1500.0,0,0,1.0,10000.0,31.0,1,1,8.0
27.0,3000.0,0,0,1.0,10000.0,33.0,1,1,12.0
28.0,3000.0,1,1,2.0,10000.0,39.0,0,1,13.0
19.0,2500.0,0,0,3.0,20000.0,41.0,0,1,10.0
26.0,3000.0,0,0,1.0,10000.0,37.0,1,1,10.0
11.0,1500.0,0,0,1.0,10000.0,39.0,1,1,16.0
34.0,3000.0,1,1,1.0,10000.0,40.0,0,1,23.0
27.33333333333333,3000.0,0,0,3.0,15000.0,41.0,0,1,12.333333333333334
20.63636363636364,3040.909090909091,1,0,12.0,30000.0,33.0,0,0,10.363636363636363
27.4,3600.0,0,0,5.0,20000.0,44.0,0,0,9.8
12.0,1500.0,0,0,4.0,30000.0,36.0,0,0,12.25
14.0,1500.0,1,1,1.0,10000.0,33.0,0,1,15.0
29.0,3000.0,0,0,1.0,10000.0,34.0,1,1,5.0
19.75,3375.0,0,0,4.0,20000.0,37.0,0,0,13.5
29.5,2250.0,0,0,2.0,10000.0,32.0,1,1,16.0
24.8,3300.0,0,0,5.0,20000.0,38.0,0,0,11.4
17.2,2700.0,0,0,5.0,20000.0,39.0,0,0,18.0
27.7,4250.0,0,0,10.0,40000.0,41.0,0,0,12.4
33.666666666666664,4366.666666666667,0,0,6.0,30000.0,48.0,0,0,8.0
27.25,3287.5,0,0,8.0,20000.0,44.0,1,0,13.625
23.0,2500.0,0,0,3.0,15000.0,28.0,0,1,16.666666666666668
28.83333333333333,4016.6666666666665,0,0,6.0,20000.0,36.0,1,0,12.833333333333334
29.0,3000.0,0,0,1.0,10000.0,30.0,1,1,5.0
20.5,2337.5,0,0,4.0,10000.0,44.0,1,0,12.5
24.916666666666668,3656.25,1,0,12.0,40000.0,39.0,0,0,11.916666666666666
33.888888888888886,4572.222222222223,1,0,9.0,40000.0,34.0,0,0,9.444444444444445
9.0,3000.0,0,0,1.0,10000.0,38.0,1,1,9.0
29.0,3000.0,0,0,1.0,10000.0,40.0,1,1,8.0
31.0,3000.0,0,0,2.0,10000.0,34.0,1,1,13.0
24.692307692307693,3465.3846153846152,0,0,13.0,40000.0,34.0,0,0,11.923076923076923
15.2,2025.0,0,0,5.0,20000.0,55.0,0,0,14.8
22.0,3607.142857142857,0,1,7.0,20000.0,35.0,0,0,16.428571428571427
29.0,3000.0,0,0,3.0,20000.0,49.0,0,1,5.666666666666667
25.0,1500.0,1,1,2.0,10000.0,36.0,0,1,20.5
24.55555555555556,3600.0,0,0,9.0,30000.0,33.0,0,0,8.777777777777779
11.5,2250.0,0,0,4.0,20000.0,44.0,0,0,11.5
35.8,4085.0,1,0,10.0,40000.0,43.0,0,0,11.9
9.0,1500.0,1,1,1.0,10000.0,38.0,0,1,13.0
12.0,2500.0,1,1,3.0,20000.0,30.0,0,1,13.666666666666666
31.428571428571427,3000.0,0,0,7.0,10000.0,30.0,1,0,13.142857142857142
35.0,3000.0,0,0,1.0,10000.0,32.0,1,1,10.0
19.625,2590.625,0,0,8.0,30000.0,35.0,0,0,15.625
27.0,3680.0,0,0,10.0,30000.0,41.0,0,0,12.7
24.08333333333333,2328.125,1,1,12.0,20000.0,38.0,0,0,9.083333333333334
29.0,2531.25,1,1,4.0,10000.0,29.0,0,0,15.75
5.0,1500.0,1,1,1.0,10000.0,38.0,0,1,14.0
31.0,3000.0,0,0,1.0,10000.0,33.0,1,1,19.0
8.166666666666666,1687.5,0,0,6.0,30000.0,41.0,0,0,12.333333333333334
8.666666666666666,1500.0,0,0,3.0,20000.0,37.0,0,1,13.333333333333334
14.0,1500.0,1,1,1.0,10000.0,40.0,0,1,15.0
29.0,4366.666666666667,0,0,6.0,40000.0,45.0,0,0,14.666666666666666
13.333333333333334,2000.0,1,1,3.0,20000.0,33.0,0,1,11.333333333333334
17.428571428571427,2928.557142857143,0,0,7.0,30000.0,39.0,0,0,12.142857142857142
28.571428571428573,4257.142857142857,0,0,8.0,30000.0,34.0,0,0,13.714285714285714
17.5,2250.0,1,1,2.0,10000.0,37.0,0,1,14.0
30.0,3000.0,0,0,1.0,10000.0,32.0,1,1,20.0
29.0,3000.0,0,0,1.0,10000.0,33.0,1,1,14.0
25.83333333333333,3633.3333333333335,1,0,6.0,30000.0,36.0,0,0,10.0
22.125,3281.25,1,0,8.0,30000.0,37.0,0,0,12.5
15.0,1500.0,1,1,1.0,10000.0,39.0,0,1,4.0
28.0,2700.0,0,0,5.0,10000.0,39.0,1,0,16.0
8.5,2250.0,1,1,2.0,10000.0,50.0,0,1,9.5
18.8,2990.0,0,0,10.0,40000.0,32.0,0,0,11.4
31.714285714285715,3128.5714285714284,0,0,7.0,10000.0,41.0,1,0,11.0
28.0,3000.0,0,0,1.0,10000.0,33.0,1,1,10.0
24.0,3000.0,0,0,1.0,10000.0,32.0,1,1,15.0
35.111111111111114,4766.666666666667,1,0,9.0,40000.0,37.0,0,0,13.77777777777778
28.3,4020.0,0,0,10.0,40000.0,47.0,0,0,13.9
24.33333333333333,2000.0,1,1,4.0,10000.0,36.0,0,0,14.333333333333334
41.0,3000.0,0,0,1.0,10000.0,43.0,1,1,20.0
18.0,1500.0,0,0,1.0,10000.0,40.0,1,1,15.0
16.0,2250.0,0,0,2.0,10000.0,39.0,1,1,11.0
19.53333333333333,2315.0,0,1,15.0,25000.0,32.0,0,0,15.133333333333333
25.0,3255.555555555556,0,0,9.0,30000.0,46.0,0,0,13.22222222222222
22.5,3000.0,0,0,2.0,10000.0,44.0,1,1,16.0
38.71428571428572,3060.714285714286,0,0,7.0,20000.0,29.0,0,0,9.285714285714286
19.0,2250.0,0,0,2.0,10000.0,38.0,1,1,11.5
25.916666666666668,5333.333333333333,1,0,12.0,50000.0,37.0,0,0,14.5
20.33333333333333,3000.0,0,0,3.0,20000.0,39.0,0,1,6.0
23.545454545454547,3145.454545454545,0,0,11.0,30000.0,43.0,0,0,13.181818181818182
25.571428571428573,3592.8571428571427,0,0,7.0,20000.0,52.0,0,0,17.0
21.0,3528.5714285714284,0,0,7.0,30000.0,30.0,0,0,15.0
32.0,3000.0,1,1,3.0,10000.0,40.0,0,1,13.666666666666666
5.0,1593.75,0,0,4.0,20000.0,42.0,0,0,12.5
25.25,3000.0,0,0,4.0,20000.0,32.0,0,0,17.75
13.0,1500.0,1,1,1.0,10000.0,35.0,0,1,19.0
23.0,1500.0,1,1,1.0,10000.0,40.0,0,1,21.0
24.0,3000.0,0,0,2.0,15000.0,32.0,0,1,19.0
24.0,3000.0,0,0,2.0,10000.0,36.0,1,1,8.0
33.5,3000.0,0,0,2.0,10000.0,33.0,1,1,12.0
12.5,1500.0,0,0,2.0,20000.0,40.0,0,1,13.5
16.0,2000.0,0,0,3.0,20000.0,35.0,0,1,7.333333333333333
15.22222222222222,3636.1111111111113,1,0,9.0,40000.0,42.0,0,0,15.22222222222222
18.5,3000.0,0,0,2.0,10000.0,30.0,1,1,10.5
28.0,3000.0,0,0,1.0,10000.0,38.0,1,1,11.0
16.5,3000.0,0,0,2.0,10000.0,42.0,1,1,13.0
16.0,3000.0,0,0,2.0,10000.0,47.0,1,1,9.5
28.666666666666668,2500.0,0,0,3.0,10000.0,32.0,1,1,10.666666666666666
28.0,3000.0,0,0,1.0,10000.0,36.0,1,1,18.0
32.0,3000.0,0,0,1.0,10000.0,41.0,1,1,8.0
26.09090909090909,3500.0,0,0,11.0,30000.0,57.0,0,0,12.636363636363637
30.714285714285715,4585.714285714285,0,0,8.0,40000.0,29.0,0,0,17.714285714285715
24.666666666666668,2500.0,0,0,3.0,10000.0,54.0,1,1,11.0
15.0,1500.0,1,1,1.0,10000.0,37.0,0,1,7.0
24.75,3750.0,0,0,4.0,30000.0,32.0,0,0,11.75
25.0,3000.0,0,0,1.0,10000.0,35.0,1,1,17.0
23.285714285714285,3771.428571428572,1,0,7.0,30000.0,40.0,0,0,11.857142857142858
29.0,3000.0,0,0,1.0,10000.0,35.0,1,1,9.0
25.714285714285715,3503.5714285714284,0,0,7.0,30000.0,36.0,0,0,15.857142857142858
10.0,1500.0,1,1,1.0,10000.0,42.0,0,1,16.0
38.0,3000.0,1,1,1.0,10000.0,44.0,0,1,16.0
31.76923076923077,4151.923076923077,1,0,13.0,30000.0,42.0,0,0,13.076923076923077
14.666666666666666,2000.0,1,1,3.0,10000.0,38.0,0,1,18.33333333333333
24.33333333333333,4766.666666666667,1,0,12.0,50000.0,35.0,0,0,10.75
27.285714285714285,3592.8571428571427,1,0,7.0,30000.0,29.0,0,0,10.285714285714286
34.333333333333336,3000.0,0,0,3.0,10000.0,38.0,1,1,16.0
18.571428571428573,2792.8571428571427,1,0,7.0,30000.0,34.0,0,0,12.714285714285714
29.0,3000.0,0,0,1.0,10000.0,32.0,1,1,13.0
23.0,2389.285714285714,0,1,7.0,10000.0,36.0,0,0,8.857142857142858
20.5,2250.0,0,0,2.0,10000.0,47.0,1,1,14.0
13.0,1500.0,1,1,2.0,10000.0,36.0,0,1,13.5
28.8,3150.0,0,0,5.0,15000.0,39.0,0,0,9.4
27.33333333333333,2500.0,1,1,3.0,10000.0,34.0,0,1,14.333333333333334
22.0,3250.0,1,1,8.0,20000.0,39.0,0,0,11.375
23.0,2250.0,0,0,2.0,10000.0,32.0,1,1,11.0
35.0,3000.0,0,0,1.0,10000.0,47.0,1,1,15.0
25.0,3000.0,0,0,1.0,10000.0,35.0,1,1,20.0
22.142857142857142,3817.857142857143,0,0,7.0,30000.0,55.0,0,0,9.428571428571429
32.0,3000.0,0,0,2.0,10000.0,48.0,1,1,14.0
15.5,3000.0,0,0,6.0,30000.0,35.0,0,0,13.5
12.0,1500.0,1,1,1.0,10000.0,38.0,0,1,11.0
14.5,3258.333333333333,0,0,6.0,30000.0,41.0,0,0,10.833333333333334
40.0,3000.0,0,0,2.0,10000.0,33.0,1,1,8.0
13.5,1500.0,1,1,2.0,10000.0,40.0,0,1,15.5
29.5,3000.0,0,0,2.0,10000.0,57.0,1,1,0.0
20.83333333333333,2625.0,0,0,6.0,30000.0,38.0,0,0,15.5
13.0,1500.0,1,1,1.0,10000.0,34.0,0,1,18.0
28.2,5475.0,1,0,10.0,40000.0,30.0,0,0,12.0
26.0,3000.0,0,0,1.0,10000.0,31.0,1,1,11.0
14.333333333333334,1500.0,0,0,3.0,20000.0,36.0,0,1,11.666666666666666
21.5,2250.0,0,0,2.0,10000.0,43.0,1,1,9.0
18.0,2500.0,1,1,3.0,20000.0,34.0,0,1,11.666666666666666
3.0,1500.0,1,1,1.0,10000.0,28.0,0,1,12.0
24.285714285714285,4185.714285714285,1,0,7.0,30000.0,46.0,0,0,11.428571428571429
30.0,3000.0,0,0,2.0,10000.0,45.0,1,1,10.0
26.0,3000.0,0,0,1.0,10000.0,33.0,1,1,23.0
15.0,1500.0,1,1,1.0,10000.0,36.0,0,1,19.0
15.5,2250.0,0,0,2.0,10000.0,34.0,1,1,12.0
9.0,1500.0,0,0,1.0,10000.0,39.0,1,1,19.0
29.5,3000.0,0,0,2.0,10000.0,35.0,1,1,13.0
23.666666666666668,2500.0,1,1,3.0,20000.0,43.0,0,1,18.666666666666668
17.666666666666668,2500.0,0,0,3.0,20000.0,33.0,0,1,13.0
15.8,1950.0,0,0,5.0,20000.0,31.0,0,0,17.2
15.0,3000.0,0,0,1.0,10000.0,47.0,1,1,15.0
33.0,3000.0,1,1,1.0,10000.0,33.0,0,1,18.0
19.0,2708.333333333333,1,0,6.0,30000.0,38.0,0,0,11.833333333333334
11.0,1500.0,0,0,2.0,10000.0,34.0,1,1,22.5
31.0,3000.0,0,0,1.0,10000.0,41.0,1,1,9.0
19.75,3000.0,0,0,4.0,20000.0,36.0,0,0,11.0
27.25,3000.0,1,1,4.0,20000.0,37.0,0,0,15.75
26.0,3000.0,0,0,3.0,20000.0,42.0,0,1,17.0
25.6,3910.0,0,0,11.0,30000.0,50.0,0,0,12.2
32.5,2250.0,1,1,2.0,10000.0,32.0,0,1,15.5
29.0,2250.0,0,0,2.0,10000.0,32.0,1,1,9.5
16.0,1500.0,1,1,4.0,10000.0,37.0,0,0,6.25
30.0,3000.0,0,0,1.0,10000.0,34.0,1,1,5.0
15.461538461538462,2426.923076923077,1,1,13.0,10000.0,32.0,0,0,12.23076923076923
5.0,1593.75,0,0,4.0,20000.0,42.0,0,0,12.5
25.5,3000.0,0,0,2.0,10000.0,35.0,1,1,15.5
25.0,3000.0,0,0,1.0,10000.0,29.0,1,1,13.0
32.0,3000.0,0,0,1.0,10000.0,27.0,1,1,7.0
21.714285714285715,3328.5714285714284,1,0,7.0,30000.0,42.0,0,0,15.142857142857142
30.0,3000.0,1,1,2.0,10000.0,32.0,0,1,13.0
2.0,1500.0,0,0,1.0,10000.0,30.0,1,1,14.0
30.0,3000.0,0,0,1.0,10000.0,44.0,1,1,21.0
39.0,3000.0,0,0,2.0,10000.0,38.0,1,1,12.0
15.666666666666666,2208.333333333333,0,0,10.0,30000.0,34.0,0,0,18.0
22.5,3125.0,0,0,4.0,30000.0,39.0,0,0,10.75
13.5,3000.0,1,1,2.0,10000.0,34.0,0,1,14.5
35.0,3000.0,0,0,1.0,10000.0,29.0,1,1,8.0
14.0,1800.0,1,1,5.0,20000.0,39.0,0,0,16.2
10.333333333333334,2250.0,1,0,6.0,30000.0,45.0,0,0,17.5
26.875,3762.5,0,0,8.0,20000.0,42.0,0,0,11.875
22.0,3471.428571428572,1,0,7.0,30000.0,36.0,0,0,13.571428571428571
27.2,4800.0,0,0,10.0,40000.0,38.0,0,0,11.9
9.0,1500.0,1,1,1.0,10000.0,31.0,0,1,7.0
12.0,2750.0,1,0,6.0,30000.0,37.0,0,0,13.166666666666666
12.0,1500.0,0,0,1.0,10000.0,49.0,1,1,13.0
32.5,2250.0,1,1,2.0,10000.0,50.0,0,1,19.0
12.75,2187.5,0,0,4.0,30000.0,33.0,0,0,12.5
19.0,2000.0,1,1,3.0,10000.0,44.0,0,1,6.0
15.875,2256.25,0,0,8.0,30000.0,37.0,0,0,13.25
26.454545454545453,2818.181818181818,0,0,11.0,20000.0,32.0,0,0,12.727272727272728
23.0,2500.0,0,0,3.0,20000.0,35.0,0,1,13.666666666666666
15.75,2015.625,0,0,8.0,20000.0,28.0,0,0,10.75
30.0,3000.0,0,0,2.0,10000.0,42.0,1,1,18.5
23.6,3140.0,0,0,7.0,40000.0,40.0,0,0,11.2
22.0,3000.0,1,1,2.0,10000.0,47.0,0,1,11.0
25.8,2980.0,0,0,5.0,20000.0,37.0,0,0,18.6
8.0,1500.0,0,0,1.0,10000.0,57.0,1,1,7.0
5.0,3000.0,0,0,1.0,10000.0,34.0,1,1,22.0
25.0,2250.0,0,0,2.0,10000.0,34.0,1,1,13.5
21.714285714285715,2742.8571428571427,0,0,7.0,30000.0,41.0,0,0,12.714285714285714
28.0,1500.0,1,1,1.0,10000.0,38.0,0,1,10.0
9.5,1500.0,0,0,2.0,10000.0,31.0,1,1,17.0
29.0,3000.0,0,0,2.0,10000.0,46.0,1,1,2.0
12.9,3005.0,0,0,11.0,30000.0,37.0,0,0,16.8
17.181818181818183,4511.363636363636,1,0,12.0,50000.0,28.0,0,0,14.363636363636363
22.666666666666668,3000.0,0,1,3.0,10000.0,27.0,0,1,17.666666666666668
19.5,2625.0,0,0,4.0,20000.0,47.0,0,0,13.5
5.0,1593.75,0,0,4.0,20000.0,42.0,0,0,12.5
26.0,3000.0,0,0,1.0,10000.0,39.0,1,1,1.0
11.75,1687.5,1,1,4.0,20000.0,44.0,0,0,9.25
29.0,3000.0,0,0,2.0,10000.0,39.0,1,1,16.5
33.666666666666664,2500.0,0,0,3.0,10000.0,43.0,1,1,16.0
17.666666666666668,3000.0,0,0,3.0,20000.0,28.0,0,1,12.333333333333334
21.25,3000.0,0,0,4.0,10000.0,48.0,1,0,11.75
23.0,3000.0,0,0,2.0,10000.0,37.0,1,1,10.5
28.0,3000.0,0,0,2.0,10000.0,41.0,1,1,15.0
11.75,1687.5,1,1,4.0,20000.0,34.0,0,0,15.0
