loanamount,interest,avg_loanamount,avg_paym_span_hrs,avg_active_span_days,avg_interest,max_loannumber,age,interest_interval_3000,interest_interval_mas de 3000,interest_interval_menos de 3000,bank_name_clients_Multinational Banks,termdays_Other,age_interval_26-35,age_interval_36-40,age_interval_41-61,state_Other,loan_interval_mas de 10000,loannumber_0-4,cluster
30000.0,9000.0,15000.0,16.333333333333332,24.0,3627.777777777778,9.0,34.0,0,1,0,0,1,1,0,0,0,1,0,1
40000.0,4000.0,27692.30769230769,11.384615384615383,23.692307692307693,3773.076923076923,13.0,39.0,0,1,0,0,0,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,18.0,0.0,1500.0,1.0,36.0,1,0,0,0,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,21.0,32.0,3000.0,1.0,31.0,1,0,0,1,0,1,0,0,0,0,1,0
30000.0,9000.0,22222.222222222223,14.11111111111111,30.11111111111111,5088.888888888889,9.0,29.0,0,1,0,0,1,1,0,0,1,1,0,1
10000.0,3000.0,11666.666666666666,15.5,28.166666666666668,2883.333333333333,6.0,39.0,1,0,0,0,0,0,1,0,1,0,0,0
30000.0,4500.0,17142.85714285714,13.142857142857142,25.714285714285715,3657.142857142857,7.0,42.0,0,1,0,1,0,0,0,1,0,1,0,1
50000.0,2500.0,20833.33333333333,13.666666666666666,21.416666666666668,3791.6666666666665,12.0,27.0,0,0,1,1,0,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,22.0,15.0,1500.0,1.0,36.0,1,0,0,1,0,0,1,0,1,0,1,0
40000.0,8000.0,22714.28571428572,12.714285714285714,27.714285714285715,4171.428571428572,14.0,46.0,0,1,0,1,1,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,21.0,30.0,3000.0,1.0,44.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,1500.0,10000.0,12.0,23.5,2250.0,2.0,33.0,0,0,1,1,1,1,0,0,0,0,1,0
50000.0,7500.0,23181.81818181818,10.818181818181818,26.818181818181817,5118.181818181818,12.0,44.0,0,1,0,0,1,0,0,1,1,1,0,1
30000.0,4500.0,18750.0,16.25,20.125,2818.75,8.0,47.0,0,1,0,1,0,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,2.0,12.0,3000.0,1.0,43.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,13.0,28.0,3000.0,1.0,28.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,17.0,29.0,3000.0,1.0,30.0,1,0,0,1,0,1,0,0,1,0,1,0
30000.0,4500.0,15000.0,6.0,27.166666666666668,3266.6666666666665,6.0,36.0,0,1,0,0,0,0,1,0,1,1,0,1
10000.0,1500.0,12500.0,17.5,15.75,1562.5,4.0,41.0,0,0,1,1,1,0,0,1,0,0,0,0
10000.0,3000.0,10000.0,22.5,21.5,2250.0,2.0,43.0,1,0,0,0,0,0,0,1,0,0,1,0
40000.0,4000.0,23636.36363636364,12.818181818181818,27.63636363636364,3531.818181818182,11.0,46.0,0,1,0,0,0,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,14.0,27.0,3000.0,3.0,39.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,1500.0,10000.0,22.0,11.0,1500.0,1.0,31.0,0,0,1,0,1,1,0,0,0,0,1,0
10000.0,1500.0,10000.0,8.25,31.0,2625.0,4.0,35.0,0,0,1,1,1,1,0,0,1,0,0,0
40000.0,8000.0,21428.571428571428,12.142857142857142,29.285714285714285,4542.857142857143,7.0,40.0,0,1,0,0,1,0,1,0,1,1,0,1
10000.0,1500.0,10000.0,9.0,31.0,3000.0,1.0,33.0,0,0,1,0,1,1,0,0,0,0,1,0
30000.0,4500.0,16250.0,11.0,27.375,4137.5,8.0,39.0,0,1,0,1,0,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,17.0,4.0,1500.0,1.0,39.0,1,0,0,1,0,0,1,0,1,0,1,0
20000.0,4500.0,11111.111111111111,10.11111111111111,27.444444444444443,3166.6666666666665,9.0,50.0,0,1,0,0,0,0,0,1,0,1,0,0
20000.0,4500.0,12500.0,11.5,16.25,2250.0,4.0,44.0,0,1,0,1,0,0,0,1,1,1,0,0
10000.0,3000.0,10000.0,15.0,27.0,3000.0,1.0,51.0,1,0,0,1,0,0,0,1,1,0,1,0
40000.0,4000.0,26363.636363636364,14.0,19.27272727272728,3618.181818181818,11.0,31.0,0,1,0,0,0,1,0,0,0,1,0,1
20000.0,2250.0,12500.0,16.0,10.0,1687.5,4.0,47.0,0,0,1,1,1,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,11.0,29.0,3000.0,2.0,29.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,1.0,26.0,3000.0,1.0,50.0,1,0,0,1,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,11.0,21.0,2250.0,2.0,37.0,1,0,0,0,0,0,1,0,0,0,1,0
20000.0,4500.0,12000.0,11.0,17.6,3000.0,5.0,45.0,0,1,0,1,0,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,21.0,30.0,3000.0,1.0,28.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,20.0,29.0,1500.0,1.0,48.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,19.0,19.0,1500.0,1.0,30.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,1500.0,10000.0,8.0,46.0,3000.0,1.0,32.0,0,0,1,1,1,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,14.5,29.5,3000.0,2.0,36.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,14.625,29.375,3000.0,8.0,29.0,1,0,0,1,0,1,0,0,1,0,0,0
15000.0,3375.0,10000.0,9.0,28.5,3000.0,2.0,40.0,0,1,0,0,0,0,1,0,1,1,1,0
20000.0,2250.0,10909.09090909091,12.818181818181818,17.181818181818183,1531.8181818181818,11.0,35.0,0,0,1,1,1,1,0,0,0,1,0,0
10000.0,3000.0,10000.0,11.0,22.0,3000.0,1.0,47.0,1,0,0,1,0,0,0,1,0,0,1,0
10000.0,1500.0,10000.0,14.75,18.5,1750.0,4.0,36.0,0,0,1,0,1,0,1,0,0,0,0,0
10000.0,3000.0,10000.0,21.0,30.0,3000.0,1.0,44.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,8.0,12.0,3000.0,1.0,28.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,1500.0,10000.0,19.0,23.0,1500.0,1.0,58.0,0,0,1,1,1,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,11.0,29.0,3000.0,1.0,39.0,1,0,0,0,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,18.0,28.0,3000.0,1.0,45.0,1,0,0,0,0,0,0,1,1,0,1,0
20000.0,4500.0,10000.0,14.5,19.25,2062.5,4.0,33.0,0,1,0,1,0,1,0,0,1,1,0,0
10000.0,3000.0,10000.0,19.0,29.0,3000.0,1.0,38.0,1,0,0,0,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,22.0,24.0,3000.0,1.0,44.0,1,0,0,1,0,0,0,1,0,0,1,0
20000.0,4500.0,10000.0,7.75,10.75,1406.25,4.0,34.0,0,1,0,0,0,1,0,0,1,1,0,0
20000.0,4500.0,12500.0,13.25,23.5,3000.0,4.0,40.0,0,1,0,1,0,0,1,0,0,1,0,0
10000.0,3000.0,10000.0,17.0,40.0,3000.0,1.0,37.0,1,0,0,0,0,0,1,0,0,0,1,0
10000.0,1125.0,14000.0,13.2,24.8,3300.0,5.0,40.0,0,0,1,1,1,0,1,0,1,0,0,0
10000.0,1500.0,10000.0,17.5,8.0,1500.0,2.0,36.0,0,0,1,0,1,0,1,0,0,0,1,0
30000.0,4500.0,17142.85714285714,12.285714285714286,28.142857142857142,3657.142857142857,7.0,44.0,0,1,0,1,0,0,0,1,1,1,0,1
20000.0,4500.0,10000.0,1.3333333333333333,29.33333333333333,3000.0,3.0,33.0,0,1,0,1,0,1,0,0,0,1,1,0
50000.0,2500.0,25000.0,13.5,28.125,3587.5,9.0,41.0,0,0,1,0,0,0,0,1,0,1,0,1
15000.0,1500.0,20000.0,13.3,32.7,3890.0,10.0,33.0,0,0,1,0,0,1,0,0,0,1,0,0
20000.0,4500.0,10000.0,13.0,27.5,2625.0,4.0,29.0,0,1,0,1,0,1,0,0,0,1,0,0
20000.0,2000.0,27500.0,12.8,26.2,3835.0,10.0,32.0,0,0,1,0,0,1,0,0,1,1,0,1
50000.0,2500.0,27000.0,11.9,28.5,3840.0,10.0,34.0,0,0,1,1,0,1,0,0,0,1,0,1
10000.0,3000.0,10000.0,10.0,27.0,3000.0,1.0,37.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,9.666666666666666,41.0,2500.0,3.0,33.0,1,0,0,1,0,1,0,0,1,0,1,0
15000.0,3375.0,10000.0,7.666666666666667,21.666666666666668,2500.0,3.0,46.0,0,1,0,1,0,0,0,1,0,1,1,0
20000.0,4500.0,12500.0,13.75,16.5,2625.0,4.0,36.0,0,1,0,1,0,0,1,0,1,1,0,0
10000.0,1500.0,10000.0,13.0,7.0,1500.0,1.0,33.0,0,0,1,1,1,1,0,0,0,0,1,0
20000.0,4500.0,12500.0,16.25,19.5,2062.5,4.0,30.0,0,1,0,0,0,1,0,0,0,1,0,0
10000.0,3000.0,10000.0,16.666666666666668,29.666666666666668,3000.0,3.0,35.0,1,0,0,0,0,1,0,0,1,0,1,0
10000.0,1500.0,10000.0,13.0,14.5,1500.0,2.0,40.0,0,0,1,1,1,0,1,0,0,0,1,0
20000.0,4500.0,12500.0,12.5,28.0,3375.0,4.0,41.0,0,1,0,0,0,0,0,1,0,1,0,0
10000.0,1500.0,10000.0,14.5,21.5,1500.0,2.0,40.0,0,0,1,0,1,0,1,0,0,0,1,0
40000.0,8000.0,17142.85714285714,14.428571428571429,24.142857142857142,4200.0,8.0,32.0,0,1,0,0,1,1,0,0,0,1,0,1
10000.0,1500.0,10000.0,9.0,8.0,1500.0,1.0,43.0,0,0,1,0,1,0,0,1,1,0,1,0
30000.0,4500.0,20000.0,20.2,22.4,3450.0,5.0,43.0,0,1,0,1,0,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,11.0,27.5,3000.0,2.0,33.0,1,0,0,0,0,1,0,0,1,0,1,0
40000.0,4000.0,26666.666666666668,12.666666666666666,17.5,3441.6666666666665,12.0,48.0,0,1,0,0,0,0,0,1,1,1,0,1
20000.0,4500.0,12500.0,10.75,28.0,3375.0,4.0,37.0,0,1,0,1,0,0,1,0,0,1,0,0
10000.0,3000.0,10000.0,15.0,26.0,3000.0,1.0,33.0,1,0,0,1,0,1,0,0,1,0,1,0
20000.0,4500.0,11666.666666666666,12.5,28.5,3250.0,6.0,35.0,0,1,0,0,0,1,0,0,1,1,0,0
10000.0,3000.0,10000.0,8.5,23.5,3000.0,2.0,33.0,1,0,0,0,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,14.0,22.0,3000.0,1.0,44.0,1,0,0,1,0,0,0,1,1,0,1,0
20000.0,4500.0,10000.0,14.0,25.33333333333333,3000.0,3.0,39.0,0,1,0,0,0,0,1,0,1,1,1,0
30000.0,4500.0,17142.85714285714,12.857142857142858,23.142857142857142,3171.428571428572,7.0,27.0,0,1,0,1,0,1,0,0,0,1,0,1
20000.0,4500.0,14000.0,13.4,12.4,2250.0,5.0,47.0,0,1,0,1,0,0,0,1,0,1,0,0
20000.0,4500.0,12500.0,10.75,27.75,3375.0,4.0,38.0,0,1,0,1,0,0,1,0,1,1,0,0
30000.0,4500.0,17222.222222222223,13.333333333333334,20.0,2847.222222222222,9.0,55.0,0,1,0,1,0,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,14.0,58.0,3000.0,1.0,35.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,14.0,35.0,3000.0,1.0,28.0,1,0,0,1,0,1,0,0,1,0,1,0
20000.0,4500.0,10000.0,10.666666666666666,22.0,3000.0,6.0,32.0,0,1,0,1,0,1,0,0,0,1,0,0
10000.0,3000.0,10000.0,14.0,10.0,3000.0,1.0,37.0,1,0,0,0,0,0,1,0,1,0,1,0
30000.0,9000.0,13333.333333333334,11.666666666666666,20.666666666666668,3500.0,3.0,34.0,0,1,0,1,1,1,0,0,1,1,1,1
10000.0,1500.0,10000.0,11.5,12.5,1500.0,2.0,36.0,0,0,1,1,1,0,1,0,0,0,1,0
40000.0,4000.0,18750.0,15.875,26.375,3775.0,8.0,30.0,0,1,0,1,0,1,0,0,1,1,0,1
40000.0,8000.0,17857.14285714286,15.571428571428571,25.285714285714285,3457.1428571428573,7.0,40.0,0,1,0,1,1,0,1,0,0,1,0,1
30000.0,4500.0,17500.0,13.75,19.75,2687.5,5.0,31.0,0,1,0,0,0,1,0,0,1,1,0,1
25000.0,3750.0,16666.666666666668,10.5,25.5,3150.0,6.0,33.0,0,1,0,1,0,1,0,0,1,1,0,1
10000.0,1500.0,10000.0,7.0,9.0,1500.0,1.0,157000.0,0,0,1,0,1,0,0,1,1,0,1,0
30000.0,4500.0,16000.0,6.8,25.4,3460.0,5.0,35.0,0,1,0,0,0,1,0,0,0,1,0,1
10000.0,3000.0,10000.0,19.0,34.0,3000.0,1.0,48.0,1,0,0,0,0,0,0,1,1,0,1,0
10000.0,1500.0,10000.0,5.0,30.0,3000.0,1.0,35.0,0,0,1,0,1,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,13.5,29.0,3000.0,2.0,51.0,1,0,0,1,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,14.0,16.0,1500.0,1.0,39.0,1,0,0,0,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,12.0,28.5,3000.0,2.0,38.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,10.0,29.0,3000.0,1.0,46.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,1500.0,10000.0,19.0,19.5,2250.0,2.0,29.0,0,0,1,0,1,1,0,0,1,0,1,0
10000.0,1500.0,10000.0,4.0,16.0,1500.0,2.0,43.0,0,0,1,1,1,0,0,1,0,0,1,0
10000.0,1125.0,10000.0,14.666666666666666,6.333333333333333,1500.0,3.0,38.0,0,0,1,0,1,0,1,0,1,0,1,0
30000.0,4500.0,15000.0,15.833333333333334,21.5,3133.333333333333,6.0,29.0,0,1,0,0,0,1,0,0,0,1,0,1
10000.0,3000.0,10000.0,15.333333333333334,28.666666666666668,2500.0,3.0,40.0,1,0,0,1,0,0,1,0,1,0,1,0
30000.0,9000.0,17142.85714285714,13.714285714285714,18.0,2742.8571428571427,7.0,41.0,0,1,0,0,1,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,14.0,25.5,3000.0,2.0,30.0,1,0,0,0,0,1,0,0,0,0,1,0
30000.0,9000.0,11250.0,8.25,28.0,2675.0,4.0,37.0,0,1,0,1,1,0,1,0,0,1,0,1
20000.0,2250.0,10000.0,15.0,13.0,1500.0,3.0,31.0,0,0,1,0,1,1,0,0,0,1,1,0
30000.0,9000.0,15000.0,12.5,29.33333333333333,3633.3333333333335,6.0,35.0,0,1,0,1,1,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,20.0,28.0,3000.0,1.0,32.0,1,0,0,1,0,1,0,0,1,0,1,0
20000.0,4500.0,12857.142857142857,15.428571428571429,25.142857142857142,3314.285714285714,7.0,33.0,0,1,0,0,0,1,0,0,1,1,0,0
10000.0,1500.0,10000.0,7.0,14.5,1500.0,2.0,38.0,0,0,1,1,1,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,19.0,57.0,3000.0,1.0,34.0,1,0,0,1,0,1,0,0,0,0,1,0
40000.0,8000.0,20000.0,14.0,25.875,4050.0,8.0,37.0,0,1,0,0,1,0,1,0,0,1,0,1
30000.0,4500.0,21250.0,13.0,19.25,2762.5,8.0,40.0,0,1,0,0,0,0,1,0,0,1,0,1
20000.0,4500.0,10000.0,11.5,27.0,3000.0,2.0,33.0,0,1,0,0,0,1,0,0,1,1,1,0
10000.0,3000.0,10000.0,16.5,28.0,3000.0,2.0,36.0,1,0,0,1,0,0,1,0,1,0,1,0
20000.0,4500.0,12500.0,12.5,5.0,1593.75,4.0,42.0,0,1,0,1,0,0,0,1,0,1,0,0
30000.0,4500.0,17500.0,13.5,12.125,2156.25,8.0,31.0,0,1,0,0,0,1,0,0,1,1,0,1
30000.0,4500.0,21363.636363636364,15.545454545454543,25.181818181818183,3086.3636363636365,11.0,42.0,0,1,0,0,0,0,0,1,0,1,0,1
30000.0,4500.0,14000.0,14.0,18.6,3500.0,5.0,42.0,0,1,0,1,0,0,0,1,0,1,0,1
10000.0,1500.0,10000.0,3.0,12.0,1500.0,1.0,38.0,0,0,1,1,1,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,13.0,36.0,1500.0,1.0,31.0,1,0,0,0,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,18.0,30.0,3000.0,1.0,45.0,1,0,0,1,0,0,0,1,0,0,1,0
10000.0,1500.0,10000.0,4.0,14.0,1500.0,1.0,41.0,0,0,1,1,1,0,0,1,0,0,1,0
40000.0,8000.0,20000.0,11.0,26.0,3594.4444444444443,10.0,47.0,0,1,0,0,1,0,0,1,0,1,0,1
10000.0,3000.0,10000.0,9.5,28.5,3000.0,2.0,42.0,1,0,0,1,0,0,0,1,0,0,1,0
20000.0,4500.0,12500.0,8.75,25.75,3000.0,4.0,43.0,0,1,0,1,0,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,17.0,28.666666666666668,2500.0,3.0,35.0,1,0,0,0,0,1,0,0,1,0,1,0
20000.0,4500.0,12500.0,15.25,16.5,2250.0,4.0,41.0,0,1,0,0,0,0,0,1,0,1,0,0
10000.0,1500.0,10000.0,12.5,41.5,3000.0,2.0,37.0,0,0,1,1,1,0,1,0,0,0,1,0
30000.0,4500.0,15000.0,13.666666666666666,18.166666666666668,2883.333333333333,6.0,43.0,0,1,0,0,0,0,0,1,1,1,0,1
10000.0,1500.0,10000.0,18.5,14.5,1500.0,2.0,28.0,0,0,1,0,1,1,0,0,1,0,1,0
15000.0,1687.5,20000.0,14.0,20.11111111111111,2622.222222222222,9.0,32.0,0,0,1,1,1,1,0,0,1,1,0,0
20000.0,4500.0,14000.0,9.0,28.6,3600.0,5.0,49.0,0,1,0,0,0,0,0,1,0,1,0,0
40000.0,4000.0,17777.777777777777,11.666666666666666,22.444444444444443,2888.8888888888887,9.0,39.0,0,1,0,1,0,0,1,0,0,1,0,1
10000.0,3000.0,10000.0,7.0,44.0,3000.0,1.0,39.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,8.0,15.0,1500.0,1.0,32.0,1,0,0,0,0,1,0,0,0,0,1,0
40000.0,4000.0,20000.0,15.75,17.25,2843.75,8.0,42.0,0,1,0,0,0,0,0,1,1,1,0,1
30000.0,9000.0,15000.0,10.333333333333334,26.166666666666668,3383.333333333333,6.0,38.0,0,1,0,0,1,0,1,0,0,1,0,1
20000.0,2250.0,10000.0,9.0,20.666666666666668,2000.0,3.0,47.0,0,0,1,1,1,0,0,1,1,1,1,0
10000.0,3000.0,10000.0,18.5,21.5,2250.0,2.0,39.0,1,0,0,0,0,0,1,0,0,0,1,0
30000.0,4500.0,16000.0,10.4,10.4,2625.0,5.0,28.0,0,1,0,1,0,1,0,0,0,1,0,1
10000.0,1500.0,10000.0,17.333333333333332,16.666666666666668,3000.0,3.0,36.0,0,0,1,0,1,0,1,0,1,0,1,0
10000.0,1500.0,10000.0,1.0,12.0,1500.0,1.0,37.0,0,0,1,1,1,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,13.0,28.0,3000.0,1.0,34.0,1,0,0,1,0,1,0,0,1,0,1,0
20000.0,4500.0,12857.142857142857,14.571428571428571,20.142857142857142,2414.285714285714,7.0,47.0,0,1,0,1,0,0,0,1,1,1,0,0
10000.0,1500.0,10000.0,18.0,24.0,3000.0,1.0,39.0,0,0,1,1,1,0,1,0,0,0,1,0
20000.0,4500.0,12500.0,12.5,5.0,1593.75,4.0,42.0,0,1,0,1,0,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,9.0,27.0,3000.0,1.0,38.0,1,0,0,0,0,0,1,0,1,0,1,0
20000.0,2000.0,22000.0,15.3,22.6,3705.0,10.0,30.0,0,0,1,1,0,1,0,0,1,1,0,0
10000.0,3000.0,10000.0,14.0,26.0,3000.0,1.0,40.0,1,0,0,1,0,0,1,0,0,0,1,0
20000.0,2250.0,10000.0,14.0,17.0,1500.0,2.0,30.0,0,0,1,0,1,1,0,0,1,1,1,0
40000.0,4000.0,25454.545454545456,10.909090909090908,21.545454545454547,4436.363636363636,11.0,38.0,0,1,0,1,0,0,1,0,1,1,0,1
30000.0,4500.0,17142.85714285714,12.428571428571429,19.142857142857142,2642.8571428571427,8.0,39.0,0,1,0,1,0,0,1,0,1,1,0,1
20000.0,4500.0,12500.0,12.5,5.0,1593.75,4.0,42.0,0,1,0,1,0,0,0,1,0,1,0,0
10000.0,750.0,10750.0,13.375,19.5,1621.875,8.0,43.0,0,0,1,1,1,0,0,1,0,0,0,0
20000.0,4500.0,14000.0,13.4,12.4,2250.0,5.0,47.0,0,1,0,1,0,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,15.0,13.0,1500.0,1.0,35.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,1500.0,10000.0,15.4,18.8,1500.0,5.0,32.0,0,0,1,0,1,1,0,0,1,0,0,0
20000.0,4500.0,12000.0,14.2,13.2,1575.0,5.0,30.0,0,1,0,0,0,1,0,0,1,1,0,0
10000.0,3000.0,10000.0,11.0,20.5,2000.0,2.0,35.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,17.0,24.5,3000.0,2.0,51.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,8.0,27.0,3000.0,1.0,40.0,1,0,0,0,0,0,1,0,1,0,1,0
40000.0,8000.0,21500.0,13.7,34.5,4697.5,11.0,36.0,0,1,0,0,1,0,1,0,0,1,0,1
10000.0,2250.0,10000.0,10.5,21.25,1875.0,4.0,39.0,0,0,1,0,0,0,1,0,0,0,0,0
20000.0,4500.0,14000.0,13.4,12.4,2250.0,5.0,47.0,0,1,0,1,0,0,0,1,0,1,0,0
10000.0,1500.0,10000.0,18.0,14.0,1500.0,1.0,34.0,0,0,1,1,1,1,0,0,1,0,1,0
30000.0,4500.0,17142.85714285714,11.571428571428571,22.0,3228.5714285714284,7.0,41.0,0,1,0,1,0,0,0,1,1,1,0,1
30000.0,9000.0,22000.0,16.2,35.8,4950.0,10.0,52.0,0,1,0,1,1,0,0,1,0,1,0,1
20000.0,4500.0,10000.0,15.8,11.4,1650.0,5.0,157000.0,0,1,0,1,0,0,0,1,1,1,0,0
10000.0,1500.0,10000.0,13.0,14.0,1500.0,1.0,50.0,0,0,1,1,1,0,0,1,0,0,1,0
20000.0,4500.0,10000.0,11.666666666666666,19.666666666666668,2500.0,3.0,35.0,0,1,0,1,0,1,0,0,0,1,1,0
10000.0,3000.0,10000.0,16.0,43.0,3000.0,1.0,32.0,1,0,0,1,0,1,0,0,1,0,1,0
20000.0,4500.0,10000.0,13.0,19.666666666666668,2000.0,3.0,48.0,0,1,0,1,0,0,0,1,1,1,1,0
10000.0,3000.0,10000.0,18.0,23.5,3000.0,2.0,37.0,1,0,0,0,0,0,1,0,0,0,1,0
25000.0,3750.0,20769.23076923077,10.692307692307692,4.923076923076923,2723.076923076923,13.0,38.0,0,1,0,0,0,0,1,0,1,1,0,1
10000.0,1500.0,10000.0,18.0,21.0,1500.0,1.0,48.0,0,0,1,1,1,0,0,1,0,0,1,0
30000.0,4500.0,15000.0,13.666666666666666,22.666666666666668,3133.333333333333,6.0,37.0,0,1,0,0,0,0,1,0,0,1,0,1
10000.0,3000.0,10000.0,12.0,26.0,3000.0,1.0,29.0,1,0,0,1,0,1,0,0,1,0,1,0
30000.0,9000.0,14000.0,11.8,6.4,2250.0,5.0,34.0,0,1,0,0,1,1,0,0,1,1,0,1
20000.0,2250.0,10000.0,5.8,14.0,1500.0,6.0,34.0,0,0,1,0,1,1,0,0,0,1,0,0
30000.0,9000.0,18750.0,12.125,30.125,4237.5,8.0,42.0,0,1,0,0,1,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,14.0,29.0,3000.0,1.0,37.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,12.5,25.33333333333333,2250.0,6.0,29.0,1,0,0,0,0,1,0,0,0,0,0,0
20000.0,4500.0,11666.666666666666,14.666666666666666,24.5,3250.0,6.0,42.0,0,1,0,1,0,0,0,1,0,1,0,0
10000.0,1500.0,10000.0,10.0,14.0,1500.0,1.0,38.0,0,0,1,1,1,0,1,0,0,0,1,0
30000.0,4500.0,17714.285714285714,10.785714285714286,30.928571428571427,3453.5714285714284,14.0,53.0,0,1,0,0,0,0,0,1,1,1,0,1
10000.0,1500.0,10000.0,23.0,9.0,1500.0,1.0,45.0,0,0,1,0,1,0,0,1,1,0,1,0
40000.0,4000.0,26923.07692307692,8.0,28.615384615384617,4292.307692307692,13.0,42.0,0,1,0,1,0,0,0,1,0,1,0,1
10000.0,3000.0,10000.0,9.0,0.0,3000.0,1.0,37.0,1,0,0,0,0,0,1,0,0,0,1,0
40000.0,4000.0,27272.727272727272,12.636363636363637,22.63636363636364,3486.3636363636365,11.0,39.0,0,1,0,1,0,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,9.0,3.0,3000.0,1.0,39.0,1,0,0,1,0,0,1,0,1,0,1,0
30000.0,9000.0,16000.0,14.0,29.2,3760.0,5.0,37.0,0,1,0,1,1,0,1,0,1,1,0,1
20000.0,4500.0,14000.0,16.6,28.0,3600.0,5.0,37.0,0,1,0,0,0,0,1,0,1,1,0,0
30000.0,4500.0,17142.85714285714,6.428571428571429,29.142857142857142,3657.142857142857,7.0,27.0,0,1,0,1,0,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,17.0,12.0,1500.0,1.0,32.0,1,0,0,1,0,1,0,0,0,0,1,0
30000.0,4500.0,24545.454545454544,11.363636363636363,31.727272727272727,4136.363636363636,11.0,40.0,0,1,0,1,0,0,1,0,1,1,0,1
50000.0,2500.0,26785.714285714286,11.928571428571429,25.642857142857142,3775.0,14.0,44.0,0,0,1,1,0,0,0,1,0,1,0,1
20000.0,4500.0,10000.0,17.0,28.0,3000.0,2.0,48.0,0,1,0,1,0,0,0,1,0,1,1,0
30000.0,4500.0,14000.0,11.8,13.6,3000.0,5.0,31.0,0,1,0,1,0,1,0,0,1,1,0,1
50000.0,2500.0,29642.85714285714,12.785714285714286,27.071428571428573,5133.928571428572,14.0,33.0,0,0,1,0,0,1,0,0,1,1,0,1
25000.0,3750.0,14000.0,13.8,11.4,1800.0,5.0,33.0,0,1,0,1,0,1,0,0,1,1,0,1
10000.0,3000.0,12500.0,11.25,23.75,3375.0,4.0,45.0,1,0,0,1,0,0,0,1,0,0,0,0
10000.0,1500.0,10000.0,13.5,6.0,1500.0,2.0,42.0,0,0,1,1,1,0,0,1,1,0,1,0
15000.0,3375.0,10000.0,13.333333333333334,28.666666666666668,3000.0,3.0,38.0,0,1,0,1,0,0,1,0,0,1,1,0
10000.0,3000.0,10000.0,10.0,29.0,3000.0,1.0,39.0,1,0,0,1,0,0,1,0,1,0,1,0
10000.0,1125.0,10000.0,15.714285714285714,13.142857142857142,1332.142857142857,7.0,53.0,0,0,1,1,1,0,0,1,0,0,0,0
