avg_active_span_days,avg_interest,termdays_Other,interest_interval_menos de 3000,max_loannumber,loanamount,age,interest_interval_3000,loannumber_0-4,avg_paym_span_hrs,avg_loanamount
23.5,3000.0,0,0,2.0,10000.0,33.0,1,1,8.5,10000.0
22.0,3000.0,0,0,1.0,10000.0,44.0,1,1,14.0,10000.0
25.33333333333333,3000.0,0,0,3.0,20000.0,39.0,0,1,14.0,10000.0
23.142857142857142,3171.428571428572,0,0,7.0,30000.0,27.0,0,0,12.857142857142858,17142.85714285714
12.4,2250.0,0,0,5.0,20000.0,47.0,0,0,13.4,14000.0
27.75,3375.0,0,0,4.0,20000.0,38.0,0,0,10.75,12500.0
20.0,2847.222222222222,0,0,9.0,30000.0,55.0,0,0,13.333333333333334,17222.222222222223
58.0,3000.0,0,0,1.0,10000.0,35.0,1,1,14.0,10000.0
35.0,3000.0,0,0,1.0,10000.0,28.0,1,1,14.0,10000.0
22.0,3000.0,0,0,6.0,20000.0,32.0,0,0,10.666666666666666,10000.0
10.0,3000.0,0,0,1.0,10000.0,37.0,1,1,14.0,10000.0
20.666666666666668,3500.0,1,0,3.0,30000.0,34.0,0,1,11.666666666666666,13333.333333333334
12.5,1500.0,1,1,2.0,10000.0,36.0,0,1,11.5,10000.0
26.375,3775.0,0,0,8.0,40000.0,30.0,0,0,15.875,18750.0
25.285714285714285,3457.1428571428573,1,0,7.0,40000.0,40.0,0,0,15.571428571428571,17857.14285714286
19.75,2687.5,0,0,5.0,30000.0,31.0,0,0,13.75,17500.0
25.5,3150.0,0,0,6.0,25000.0,33.0,0,0,10.5,16666.666666666668
9.0,1500.0,1,1,1.0,10000.0,157000.0,0,1,7.0,10000.0
25.4,3460.0,0,0,5.0,30000.0,35.0,0,0,6.8,16000.0
34.0,3000.0,0,0,1.0,10000.0,48.0,1,1,19.0,10000.0
30.0,3000.0,1,1,1.0,10000.0,35.0,0,1,5.0,10000.0
29.0,3000.0,0,0,2.0,10000.0,51.0,1,1,13.5,10000.0
16.0,1500.0,0,0,1.0,10000.0,39.0,1,1,14.0,10000.0
28.5,3000.0,0,0,2.0,10000.0,38.0,1,1,12.0,10000.0
29.0,3000.0,0,0,1.0,10000.0,46.0,1,1,10.0,10000.0
19.5,2250.0,1,1,2.0,10000.0,29.0,0,1,19.0,10000.0
16.0,1500.0,1,1,2.0,10000.0,43.0,0,1,4.0,10000.0
6.333333333333333,1500.0,1,1,3.0,10000.0,38.0,0,1,14.666666666666666,10000.0
21.5,3133.333333333333,0,0,6.0,30000.0,29.0,0,0,15.833333333333334,15000.0
28.666666666666668,2500.0,0,0,3.0,10000.0,40.0,1,1,15.333333333333334,10000.0
18.0,2742.8571428571427,1,0,7.0,30000.0,41.0,0,0,13.714285714285714,17142.85714285714
25.5,3000.0,0,0,2.0,10000.0,30.0,1,1,14.0,10000.0
28.0,2675.0,1,0,4.0,30000.0,37.0,0,0,8.25,11250.0
13.0,1500.0,1,1,3.0,20000.0,31.0,0,1,15.0,10000.0
29.33333333333333,3633.3333333333335,1,0,6.0,30000.0,35.0,0,0,12.5,15000.0
28.0,3000.0,0,0,1.0,10000.0,32.0,1,1,20.0,10000.0
25.142857142857142,3314.285714285714,0,0,7.0,20000.0,33.0,0,0,15.428571428571429,12857.142857142857
14.5,1500.0,1,1,2.0,10000.0,38.0,0,1,7.0,10000.0
57.0,3000.0,0,0,1.0,10000.0,34.0,1,1,19.0,10000.0
25.875,4050.0,1,0,8.0,40000.0,37.0,0,0,14.0,20000.0
19.25,2762.5,0,0,8.0,30000.0,40.0,0,0,13.0,21250.0
27.0,3000.0,0,0,2.0,20000.0,33.0,0,1,11.5,10000.0
28.0,3000.0,0,0,2.0,10000.0,36.0,1,1,16.5,10000.0
5.0,1593.75,0,0,4.0,20000.0,42.0,0,0,12.5,12500.0
12.125,2156.25,0,0,8.0,30000.0,31.0,0,0,13.5,17500.0
25.181818181818183,3086.3636363636365,0,0,11.0,30000.0,42.0,0,0,15.545454545454543,21363.636363636364
18.6,3500.0,0,0,5.0,30000.0,42.0,0,0,14.0,14000.0
12.0,1500.0,1,1,1.0,10000.0,38.0,0,1,3.0,10000.0
36.0,1500.0,0,0,1.0,10000.0,31.0,1,1,13.0,10000.0
30.0,3000.0,0,0,1.0,10000.0,45.0,1,1,18.0,10000.0
14.0,1500.0,1,1,1.0,10000.0,41.0,0,1,4.0,10000.0
26.0,3594.4444444444443,1,0,10.0,40000.0,47.0,0,0,11.0,20000.0
28.5,3000.0,0,0,2.0,10000.0,42.0,1,1,9.5,10000.0
25.75,3000.0,0,0,4.0,20000.0,43.0,0,0,8.75,12500.0
28.666666666666668,2500.0,0,0,3.0,10000.0,35.0,1,1,17.0,10000.0
16.5,2250.0,0,0,4.0,20000.0,41.0,0,0,15.25,12500.0
41.5,3000.0,1,1,2.0,10000.0,37.0,0,1,12.5,10000.0
18.166666666666668,2883.333333333333,0,0,6.0,30000.0,43.0,0,0,13.666666666666666,15000.0
14.5,1500.0,1,1,2.0,10000.0,28.0,0,1,18.5,10000.0
20.11111111111111,2622.222222222222,1,1,9.0,15000.0,32.0,0,0,14.0,20000.0
28.6,3600.0,0,0,5.0,20000.0,49.0,0,0,9.0,14000.0
22.444444444444443,2888.8888888888887,0,0,9.0,40000.0,39.0,0,0,11.666666666666666,17777.777777777777
44.0,3000.0,0,0,1.0,10000.0,39.0,1,1,7.0,10000.0
15.0,1500.0,0,0,1.0,10000.0,32.0,1,1,8.0,10000.0
17.25,2843.75,0,0,8.0,40000.0,42.0,0,0,15.75,20000.0
26.166666666666668,3383.333333333333,1,0,6.0,30000.0,38.0,0,0,10.333333333333334,15000.0
20.666666666666668,2000.0,1,1,3.0,20000.0,47.0,0,1,9.0,10000.0
21.5,2250.0,0,0,2.0,10000.0,39.0,1,1,18.5,10000.0
10.4,2625.0,0,0,5.0,30000.0,28.0,0,0,10.4,16000.0
16.666666666666668,3000.0,1,1,3.0,10000.0,36.0,0,1,17.333333333333332,10000.0
12.0,1500.0,1,1,1.0,10000.0,37.0,0,1,1.0,10000.0
28.0,3000.0,0,0,1.0,10000.0,34.0,1,1,13.0,10000.0
20.142857142857142,2414.285714285714,0,0,7.0,20000.0,47.0,0,0,14.571428571428571,12857.142857142857
24.0,3000.0,1,1,1.0,10000.0,39.0,0,1,18.0,10000.0
5.0,1593.75,0,0,4.0,20000.0,42.0,0,0,12.5,12500.0
27.0,3000.0,0,0,1.0,10000.0,38.0,1,1,9.0,10000.0
22.6,3705.0,0,1,10.0,20000.0,30.0,0,0,15.3,22000.0
26.0,3000.0,0,0,1.0,10000.0,40.0,1,1,14.0,10000.0
17.0,1500.0,1,1,2.0,20000.0,30.0,0,1,14.0,10000.0
21.545454545454547,4436.363636363636,0,0,11.0,40000.0,38.0,0,0,10.909090909090908,25454.545454545456
19.142857142857142,2642.8571428571427,0,0,8.0,30000.0,39.0,0,0,12.428571428571429,17142.85714285714
5.0,1593.75,0,0,4.0,20000.0,42.0,0,0,12.5,12500.0
19.5,1621.875,1,1,8.0,10000.0,43.0,0,0,13.375,10750.0
12.4,2250.0,0,0,5.0,20000.0,47.0,0,0,13.4,14000.0
13.0,1500.0,0,0,1.0,10000.0,35.0,1,1,15.0,10000.0
18.8,1500.0,1,1,5.0,10000.0,32.0,0,0,15.4,10000.0
13.2,1575.0,0,0,5.0,20000.0,30.0,0,0,14.2,12000.0
20.5,2000.0,0,0,2.0,10000.0,35.0,1,1,11.0,10000.0
24.5,3000.0,0,0,2.0,10000.0,51.0,1,1,17.0,10000.0
27.0,3000.0,0,0,1.0,10000.0,40.0,1,1,8.0,10000.0
34.5,4697.5,1,0,11.0,40000.0,36.0,0,0,13.7,21500.0
21.25,1875.0,0,1,4.0,10000.0,39.0,0,0,10.5,10000.0
12.4,2250.0,0,0,5.0,20000.0,47.0,0,0,13.4,14000.0
14.0,1500.0,1,1,1.0,10000.0,34.0,0,1,18.0,10000.0
22.0,3228.5714285714284,0,0,7.0,30000.0,41.0,0,0,11.571428571428571,17142.85714285714
35.8,4950.0,1,0,10.0,30000.0,52.0,0,0,16.2,22000.0
11.4,1650.0,0,0,5.0,20000.0,157000.0,0,0,15.8,10000.0
14.0,1500.0,1,1,1.0,10000.0,50.0,0,1,13.0,10000.0
19.666666666666668,2500.0,0,0,3.0,20000.0,35.0,0,1,11.666666666666666,10000.0
43.0,3000.0,0,0,1.0,10000.0,32.0,1,1,16.0,10000.0
19.666666666666668,2000.0,0,0,3.0,20000.0,48.0,0,1,13.0,10000.0
23.5,3000.0,0,0,2.0,10000.0,37.0,1,1,18.0,10000.0
4.923076923076923,2723.076923076923,0,0,13.0,25000.0,38.0,0,0,10.692307692307692,20769.23076923077
21.0,1500.0,1,1,1.0,10000.0,48.0,0,1,18.0,10000.0
22.666666666666668,3133.333333333333,0,0,6.0,30000.0,37.0,0,0,13.666666666666666,15000.0
26.0,3000.0,0,0,1.0,10000.0,29.0,1,1,12.0,10000.0
6.4,2250.0,1,0,5.0,30000.0,34.0,0,0,11.8,14000.0
14.0,1500.0,1,1,6.0,20000.0,34.0,0,0,5.8,10000.0
30.125,4237.5,1,0,8.0,30000.0,42.0,0,0,12.125,18750.0
29.0,3000.0,0,0,1.0,10000.0,37.0,1,1,14.0,10000.0
25.33333333333333,2250.0,0,0,6.0,10000.0,29.0,1,0,12.5,10000.0
24.5,3250.0,0,0,6.0,20000.0,42.0,0,0,14.666666666666666,11666.666666666666
14.0,1500.0,1,1,1.0,10000.0,38.0,0,1,10.0,10000.0
30.928571428571427,3453.5714285714284,0,0,14.0,30000.0,53.0,0,0,10.785714285714286,17714.285714285714
9.0,1500.0,1,1,1.0,10000.0,45.0,0,1,23.0,10000.0
28.615384615384617,4292.307692307692,0,0,13.0,40000.0,42.0,0,0,8.0,26923.07692307692
0.0,3000.0,0,0,1.0,10000.0,37.0,1,1,9.0,10000.0
22.63636363636364,3486.3636363636365,0,0,11.0,40000.0,39.0,0,0,12.636363636363637,27272.727272727272
3.0,3000.0,0,0,1.0,10000.0,39.0,1,1,9.0,10000.0
29.2,3760.0,1,0,5.0,30000.0,37.0,0,0,14.0,16000.0
28.0,3600.0,0,0,5.0,20000.0,37.0,0,0,16.6,14000.0
29.142857142857142,3657.142857142857,0,0,7.0,30000.0,27.0,0,0,6.428571428571429,17142.85714285714
12.0,1500.0,0,0,1.0,10000.0,32.0,1,1,17.0,10000.0
31.727272727272727,4136.363636363636,0,0,11.0,30000.0,40.0,0,0,11.363636363636363,24545.454545454544
25.642857142857142,3775.0,0,1,14.0,50000.0,44.0,0,0,11.928571428571429,26785.714285714286
28.0,3000.0,0,0,2.0,20000.0,48.0,0,1,17.0,10000.0
13.6,3000.0,0,0,5.0,30000.0,31.0,0,0,11.8,14000.0
27.071428571428573,5133.928571428572,0,1,14.0,50000.0,33.0,0,0,12.785714285714286,29642.85714285714
11.4,1800.0,0,0,5.0,25000.0,33.0,0,0,13.8,14000.0
23.75,3375.0,0,0,4.0,10000.0,45.0,1,0,11.25,12500.0
6.0,1500.0,1,1,2.0,10000.0,42.0,0,1,13.5,10000.0
28.666666666666668,3000.0,0,0,3.0,15000.0,38.0,0,1,13.333333333333334,10000.0
29.0,3000.0,0,0,1.0,10000.0,39.0,1,1,10.0,10000.0
13.142857142857142,1332.142857142857,1,1,7.0,10000.0,53.0,0,0,15.714285714285714,10000.0
21.666666666666668,3397.222222222222,0,1,9.0,25000.0,29.0,0,0,16.444444444444443,24444.444444444445
12.333333333333334,1500.0,0,0,3.0,20000.0,46.0,0,1,6.0,10000.0
26.0,3000.0,0,0,1.0,10000.0,33.0,1,1,12.0,10000.0
31.0,1500.0,1,1,2.0,20000.0,34.0,0,1,16.5,10000.0
28.0,3000.0,0,0,2.0,10000.0,38.0,1,1,10.0,10000.0
29.125,3562.5,0,0,8.0,20000.0,31.0,1,0,13.75,17500.0
25.785714285714285,3121.428571428572,0,0,14.0,20000.0,45.0,1,0,14.142857142857142,17000.0
22.0,1500.0,1,1,1.0,10000.0,33.0,0,1,20.0,10000.0
22.0,2500.0,0,0,3.0,10000.0,48.0,1,1,14.0,13333.333333333334
2.0,1500.0,1,1,1.0,10000.0,29.0,0,1,10.0,10000.0
28.0,3000.0,0,0,1.0,10000.0,40.0,1,1,21.0,10000.0
32.0,3000.0,0,0,1.0,10000.0,39.0,1,1,20.0,10000.0
10.8,1570.0,1,1,5.0,15000.0,37.0,0,0,11.4,12000.0
15.0,1500.0,1,1,1.0,10000.0,30.0,0,1,4.0,10000.0
18.88888888888889,1994.4444444444443,0,0,10.0,30000.0,28.0,0,0,12.444444444444445,12222.222222222224
13.0,1650.0,0,0,5.0,10000.0,34.0,1,0,13.8,12000.0
21.4,3830.0,0,0,10.0,40000.0,54.0,0,0,10.0,24000.0
25.875,3543.75,0,0,8.0,30000.0,34.0,1,0,6.375,22500.0
24.0,3000.0,0,0,1.0,10000.0,41.0,1,1,11.0,10000.0
24.0,2333.333333333333,0,0,3.0,20000.0,42.0,0,1,17.0,10000.0
28.0,3000.0,0,0,1.0,10000.0,33.0,1,1,14.0,10000.0
32.0,3000.0,1,1,1.0,10000.0,38.0,0,1,21.0,10000.0
24.0,1500.0,1,1,1.0,10000.0,35.0,0,1,23.0,10000.0
15.0,1500.0,0,0,1.0,10000.0,36.0,1,1,10.0,10000.0
13.0,1500.0,0,0,3.0,20000.0,42.0,0,1,18.666666666666668,10000.0
4.0,1500.0,0,0,1.0,10000.0,47.0,1,1,7.0,10000.0
30.0,3000.0,0,0,1.0,10000.0,44.0,1,1,21.0,10000.0
28.0,2500.0,0,0,3.0,10000.0,54.0,1,1,13.666666666666666,10000.0
22.5,3000.0,0,0,2.0,10000.0,44.0,1,1,13.0,10000.0
30.363636363636363,3459.090909090909,0,0,11.0,20000.0,39.0,1,0,9.727272727272728,16000.0
25.571428571428573,3535.714285714286,0,0,7.0,40000.0,44.0,0,0,19.142857142857142,21428.571428571428
22.8,4195.0,0,0,10.0,40000.0,33.0,0,0,16.3,27000.0
15.75,2625.0,0,0,4.0,20000.0,31.0,0,0,11.0,12500.0
16.0,1500.0,1,1,1.0,10000.0,44.0,0,1,18.0,10000.0
22.33333333333333,3000.0,0,0,3.0,20000.0,53.0,0,1,13.0,10000.0
26.5625,3959.375,0,0,16.0,40000.0,52.0,0,0,10.8125,27500.0
24.666666666666668,3065.277777777778,0,0,9.0,10000.0,38.0,1,0,12.444444444444445,18333.33333333333
29.0,3000.0,0,0,1.0,10000.0,40.0,1,1,2.0,10000.0
29.75,3093.75,0,0,4.0,20000.0,36.0,0,0,14.5,11250.0
28.666666666666668,2500.0,1,1,3.0,10000.0,33.0,0,1,5.333333333333333,10000.0
10.333333333333334,1750.0,0,0,6.0,30000.0,32.0,0,0,11.0,13333.333333333334
28.63636363636364,3904.545454545456,0,0,11.0,40000.0,39.0,0,0,11.909090909090908,24090.90909090909
30.0,3000.0,0,0,1.0,10000.0,44.0,1,1,21.0,10000.0
16.0,1500.0,1,1,2.0,10000.0,42.0,0,1,13.0,10000.0
13.0,3000.0,0,0,1.0,10000.0,39.0,1,1,4.0,10000.0
17.0,2250.0,0,0,2.0,10000.0,38.0,1,1,15.0,10000.0
23.27272727272728,3736.363636363637,0,0,11.0,40000.0,42.0,0,0,16.0,22272.727272727272
26.8,3300.0,0,0,5.0,20000.0,38.0,0,0,10.4,14000.0
4.0,3000.0,1,1,1.0,10000.0,28.0,0,1,8.0,10000.0
29.22222222222222,4641.666666666667,1,0,9.0,40000.0,28.0,0,0,11.88888888888889,23888.88888888889
52.0,3000.0,1,1,1.0,10000.0,157000.0,0,1,18.0,10000.0
14.5,1500.0,1,1,2.0,10000.0,33.0,0,1,17.5,10000.0
29.75,3093.75,1,1,4.0,20000.0,38.0,0,0,13.75,11250.0
26.416666666666668,4150.0,0,0,12.0,40000.0,37.0,0,0,13.416666666666666,26250.0
12.0,3000.0,0,0,1.0,10000.0,34.0,1,1,11.0,10000.0
15.0,1500.0,1,1,1.0,10000.0,36.0,0,1,4.0,10000.0
28.714285714285715,3228.5714285714284,0,0,7.0,20000.0,36.0,0,0,7.857142857142857,14285.714285714286
13.0,1687.5,1,1,4.0,20000.0,27.0,0,0,10.0,12500.0
30.0,3000.0,0,0,2.0,10000.0,31.0,1,1,14.5,10000.0
16.0,1500.0,1,1,3.0,10000.0,28.0,0,1,11.0,10000.0
17.0,2550.0,0,0,5.0,30000.0,30.0,0,0,14.4,14000.0
12.0,3000.0,0,0,1.0,10000.0,35.0,1,1,13.0,10000.0
11.0,1500.0,1,1,2.0,10000.0,34.0,0,1,17.5,10000.0
37.5,3000.0,0,0,2.0,10000.0,50.0,1,1,19.5,10000.0
26.0,3600.0,0,0,5.0,20000.0,37.0,0,0,13.2,14000.0
28.0,3000.0,0,0,1.0,10000.0,38.0,1,1,12.0,10000.0
15.0,1500.0,0,0,1.0,10000.0,42.0,1,1,9.0,10000.0
26.0,1500.0,1,1,1.0,10000.0,47.0,0,1,13.0,10000.0
14.0,1500.0,0,0,1.0,10000.0,39.0,1,1,2.0,10000.0
21.0,3000.0,0,0,1.0,10000.0,34.0,1,1,14.0,10000.0
23.0,3000.0,0,0,2.0,10000.0,47.0,1,1,16.0,10000.0
28.5,3000.0,0,0,2.0,10000.0,42.0,1,1,12.5,10000.0
30.0,3000.0,0,0,1.0,10000.0,44.0,1,1,21.0,10000.0
32.7,4485.0,1,0,10.0,40000.0,39.0,0,0,12.8,24000.0
15.0,1500.0,1,1,1.0,10000.0,37.0,0,1,13.0,10000.0
21.0,2500.0,0,0,3.0,30000.0,44.0,0,1,12.333333333333334,13333.333333333334
12.0,1500.0,0,0,1.0,10000.0,43.0,1,1,16.0,10000.0
27.0,1500.0,1,1,1.0,10000.0,33.0,0,1,19.0,10000.0
25.0,1781.25,0,1,4.0,10000.0,32.0,0,0,12.75,8000.0
29.0,3000.0,0,1,1.0,10000.0,36.0,0,1,8.0,10000.0
24.55555555555556,3288.8888888888887,0,0,9.0,40000.0,36.0,0,0,13.444444444444445,17777.777777777777
15.0,1500.0,0,0,1.0,10000.0,52.0,1,1,15.0,10000.0
7.0,1500.0,1,1,2.0,10000.0,37.0,0,1,11.5,10000.0
29.33333333333333,3000.0,0,0,3.0,10000.0,34.0,1,1,10.666666666666666,10000.0
24.0,3000.0,0,0,1.0,10000.0,47.0,1,1,21.0,10000.0
17.0,2808.333333333333,0,0,12.0,40000.0,43.0,0,0,16.583333333333332,18333.33333333333
3.0,1500.0,1,1,1.0,10000.0,36.0,0,1,19.0,10000.0
22.5,3000.0,0,0,2.0,10000.0,32.0,1,1,18.5,10000.0
15.0,2250.0,1,1,4.0,20000.0,40.0,0,0,15.5,12500.0
25.0,2750.0,0,0,6.0,20000.0,38.0,0,0,8.5,11666.666666666666
16.0,1500.0,0,0,1.0,10000.0,47.0,1,1,12.0,10000.0
23.375,3043.75,0,0,9.0,40000.0,42.0,0,0,15.5,21250.0
32.333333333333336,4266.666666666667,1,0,7.0,30000.0,36.0,0,0,5.5,18333.33333333333
57.0,3000.0,0,0,1.0,10000.0,33.0,1,1,9.0,10000.0
23.0,3000.0,0,0,1.0,10000.0,32.0,1,1,17.0,10000.0
18.25,2825.0,0,0,4.0,30000.0,60.0,0,0,8.25,17500.0
22.0,3000.0,0,0,2.0,10000.0,50.0,1,1,14.5,10000.0
16.875,2725.0,1,0,8.0,30000.0,43.0,0,0,10.0,16250.0
9.4,1462.5,1,1,5.0,10000.0,37.0,0,0,14.4,11000.0
22.25,2531.25,1,0,4.0,30000.0,30.0,0,0,13.75,11250.0
25.0,3568.75,0,0,9.0,30000.0,39.0,0,0,11.875,18125.0
24.0,3000.0,0,0,2.0,10000.0,48.0,1,1,18.0,10000.0
19.0,2250.0,1,1,5.0,15000.0,38.0,0,0,13.2,10000.0
37.0,3000.0,0,0,2.0,10000.0,35.0,1,1,15.5,10000.0
8.0,1500.0,1,1,1.0,10000.0,41.0,0,1,14.0,10000.0
14.333333333333334,3000.0,0,0,3.0,20000.0,44.0,0,1,16.666666666666668,13333.333333333334
13.727272727272728,2327.2727272727275,1,1,11.0,20000.0,32.0,0,0,10.818181818181818,21363.636363636364
27.25,3375.0,0,0,4.0,20000.0,35.0,0,0,15.75,12500.0
21.0,3000.0,0,0,1.0,10000.0,32.0,1,1,17.0,10000.0
25.33333333333333,2500.0,0,0,3.0,20000.0,42.0,0,1,14.0,10000.0
18.0,2000.0,1,1,3.0,20000.0,39.0,0,1,7.333333333333333,10000.0
26.83333333333333,3183.333333333333,0,0,6.0,20000.0,34.0,1,0,10.333333333333334,15000.0
30.0,3000.0,0,0,1.0,10000.0,44.0,1,1,21.0,10000.0
8.333333333333334,1875.0,0,0,6.0,30000.0,40.0,0,0,10.833333333333334,15000.0
11.0,3000.0,0,0,1.0,10000.0,54.0,1,1,19.0,10000.0
30.0,3000.0,1,1,1.0,10000.0,32.0,0,1,23.0,10000.0
21.125,3387.5,0,0,8.0,20000.0,34.0,0,0,10.625,13750.0
30.0,3000.0,0,0,2.0,10000.0,37.0,1,1,12.0,10000.0
32.0,3000.0,0,0,1.0,10000.0,37.0,1,1,19.0,10000.0
32.0,3000.0,0,0,1.0,10000.0,32.0,1,1,19.0,10000.0
11.333333333333334,2000.0,1,1,3.0,10000.0,33.0,0,1,16.333333333333332,10000.0
39.4,5120.0,1,0,6.0,40000.0,37.0,0,0,9.0,20000.0
25.83333333333333,3883.3333333333335,0,0,6.0,30000.0,39.0,0,0,15.833333333333334,16666.666666666668
17.2,2600.0,1,0,5.0,30000.0,44.0,0,0,12.4,14000.0
25.5,3000.0,0,0,4.0,20000.0,48.0,0,0,11.25,12500.0
27.33333333333333,2833.333333333333,0,0,3.0,10000.0,34.0,1,1,15.333333333333334,10000.0
25.33333333333333,2000.0,0,0,3.0,10000.0,35.0,1,1,10.0,10000.0
17.0,1500.0,1,1,1.0,10000.0,37.0,0,1,20.0,10000.0
37.75,3000.0,0,0,4.0,10000.0,29.0,1,0,19.25,10000.0
18.6,2850.0,0,0,5.0,30000.0,34.0,0,0,13.8,18000.0
29.75,3375.0,0,0,4.0,20000.0,40.0,0,0,16.5,12500.0
24.33333333333333,2000.0,0,0,3.0,10000.0,38.0,1,1,13.333333333333334,10000.0
12.0,1500.0,1,1,1.0,10000.0,30.0,0,1,6.0,10000.0
31.0,3000.0,0,0,1.0,10000.0,55.0,1,1,15.0,10000.0
29.0,3000.0,0,0,1.0,10000.0,44.0,1,1,15.0,10000.0
24.5,3633.3333333333335,1,0,6.0,30000.0,52.0,0,0,13.833333333333334,15000.0
27.0,3000.0,0,0,2.0,15000.0,34.0,0,1,15.5,10000.0
14.75,2100.0,1,1,4.0,10000.0,33.0,0,0,12.25,9500.0
34.22222222222222,4677.777777777777,1,0,9.0,30000.0,34.0,0,0,13.444444444444445,23333.33333333333
6.0,1500.0,0,0,1.0,10000.0,30.0,1,1,8.0,10000.0
18.8,2517.5,0,0,10.0,40000.0,46.0,0,0,10.0,19500.0
33.0,3000.0,0,0,1.0,10000.0,30.0,1,1,23.0,10000.0
24.0,3633.3333333333335,0,0,6.0,30000.0,30.0,0,0,12.5,15000.0
26.75,3375.0,0,0,4.0,20000.0,37.0,0,0,17.25,12500.0
30.0,3000.0,0,0,1.0,10000.0,46.0,1,1,12.0,10000.0
14.5,3000.0,0,0,2.0,10000.0,41.0,1,1,14.0,10000.0
23.5,3000.0,1,1,2.0,10000.0,31.0,0,1,9.0,10000.0
25.77777777777778,3255.555555555556,0,0,9.0,30000.0,33.0,0,0,11.77777777777778,13333.333333333334
11.0,1500.0,0,0,2.0,10000.0,30.0,1,1,13.5,10000.0
25.0,3000.0,0,0,1.0,10000.0,39.0,1,1,17.0,10000.0
7.0,1500.0,0,0,1.0,10000.0,35.0,1,1,13.0,10000.0
14.0,1625.0,1,1,6.0,20000.0,50.0,0,0,14.0,11666.666666666666
23.166666666666668,3045.833333333333,0,1,6.0,15000.0,38.0,0,0,11.333333333333334,19166.666666666668
30.625,2906.25,0,1,8.0,10000.0,42.0,0,0,12.875,10000.0
42.0,3000.0,0,0,1.0,10000.0,30.0,1,1,19.0,10000.0
28.63636363636364,3700.0,1,0,11.0,30000.0,36.0,0,0,16.545454545454547,15454.545454545454
22.75,3375.0,0,0,5.0,30000.0,39.0,0,0,8.5,17500.0
29.0,3000.0,0,0,1.0,10000.0,28.0,1,1,14.0,10000.0
14.0,1500.0,1,1,1.0,10000.0,40.0,0,1,4.0,10000.0
25.5,2750.0,0,0,2.0,10000.0,31.0,1,1,16.0,10000.0
23.25,2250.0,0,0,4.0,10000.0,39.0,1,0,18.25,10000.0
13.25,1546.875,1,1,4.0,20000.0,38.0,0,0,12.5,11250.0
24.0,3000.0,1,1,1.0,10000.0,38.0,0,1,11.0,10000.0
20.33333333333333,2000.0,0,0,3.0,10000.0,42.0,1,1,13.0,10000.0
27.0,3000.0,0,0,1.0,10000.0,38.0,1,1,22.0,10000.0
30.0,3000.0,0,0,2.0,20000.0,35.0,0,1,13.0,10000.0
26.88888888888889,3600.0,0,0,9.0,30000.0,36.0,0,0,17.77777777777778,17777.777777777777
24.33333333333333,3000.0,0,0,3.0,20000.0,33.0,0,1,16.333333333333332,10000.0
23.428571428571427,3228.5714285714284,0,0,7.0,30000.0,37.0,0,0,13.142857142857142,18571.42857142857
14.0,1500.0,1,1,1.0,10000.0,48.0,0,1,6.0,10000.0
10.0,2500.0,1,1,4.0,20000.0,37.0,0,0,12.0,12500.0
22.83333333333333,3008.333333333333,0,0,6.0,30000.0,37.0,0,0,10.833333333333334,14166.666666666666
14.0,1500.0,1,1,1.0,10000.0,31.0,0,1,8.0,10000.0
30.0,3000.0,0,0,1.0,10000.0,52.0,1,1,14.0,10000.0
19.666666666666668,2883.333333333333,0,0,6.0,30000.0,41.0,0,0,12.833333333333334,15000.0
19.5,3350.0,0,1,10.0,10000.0,36.0,0,0,12.1,18500.0
16.153846153846153,3061.538461538461,0,0,13.0,40000.0,157000.0,0,0,11.846153846153848,25384.615384615383
44.5,3000.0,0,0,2.0,10000.0,35.0,1,1,5.5,10000.0
20.761904761904763,3000.0,0,0,21.0,40000.0,44.0,0,0,11.571428571428571,23333.33333333333
26.375,2296.875,1,1,8.0,10000.0,31.0,0,0,9.25,10625.0
10.0,3000.0,1,1,1.0,10000.0,36.0,0,1,8.0,10000.0
16.0,2500.0,0,0,3.0,20000.0,38.0,0,1,14.0,10000.0
58.0,3000.0,0,0,1.0,10000.0,38.0,1,1,15.0,10000.0
2.0,1500.0,1,1,1.0,10000.0,31.0,0,1,10.0,10000.0
12.333333333333334,1875.0,1,1,6.0,20000.0,58.0,0,0,16.5,15000.0
14.5,2250.0,1,1,2.0,10000.0,28.0,0,1,9.0,10000.0
26.0,3633.3333333333335,0,0,6.0,30000.0,44.0,0,0,9.5,15000.0
33.5,3000.0,0,0,2.0,20000.0,42.0,0,1,13.5,10000.0
17.0,1500.0,0,0,3.0,20000.0,36.0,0,1,13.666666666666666,10000.0
27.0,3000.0,0,0,1.0,10000.0,43.0,1,1,13.0,10000.0
25.0,2250.0,1,1,2.0,10000.0,36.0,0,1,19.0,10000.0
34.142857142857146,4157.142857142857,0,0,8.0,40000.0,30.0,0,0,10.857142857142858,24285.714285714286
18.0,3000.0,0,0,1.0,10000.0,45.0,1,1,9.0,10000.0
35.0,3000.0,0,0,2.0,10000.0,34.0,1,1,14.5,10000.0
13.0,2250.0,0,0,2.0,10000.0,46.0,1,1,17.5,10000.0
12.0,1500.0,1,1,1.0,10000.0,34.0,0,1,16.0,10000.0
23.33333333333333,2000.0,0,0,6.0,10000.0,36.0,1,0,14.166666666666666,10000.0
31.0,3000.0,0,0,1.0,10000.0,36.0,1,1,15.0,10000.0
